"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"17257",8.1233,15.897,23.571,24.936,25.067,26.486,34.47,42.557,0.40771,14.505,17.162,17.224,17.224,17.162,14.505,0.31583,10.036,68
"17258",8.1223,15.896,23.571,24.936,25.067,26.486,34.467,42.551,0.36538,14.502,17.159,17.221,17.221,17.159,14.501,0.27908,9.7539,68
"17259",8.1217,15.896,23.571,24.936,25.067,26.486,34.469,42.554,0.33372,14.503,17.16,17.222,17.222,17.16,14.502,0.25228,9.3529,68
"17260",8.1213,15.895,23.571,24.936,25.067,26.486,34.466,42.548,0.30985,14.5,17.157,17.219,17.219,17.157,14.5,0.2324,8.8747,68
"17261",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17262",25,25,25,25,24.989,24.756,23.444,22.116,2.8873,2.8873,2.8873,2.8873,2.8873,2.877,2.4324,0.14141,2.4793,68
"17263",25,25,25,25.702,38.38,25.702,24.849,22.113,9.6799,9.6799,9.6799,9.6665,0.14167,9.6665,9.6665,0.14167,7.378,68
"17264",11.79,24.307,25,25.702,38.38,25.702,24.849,22.113,0.14167,10.969,10.984,10.969,0.14167,10.969,10.969,0.14167,11.446,68
"17265",11.788,20.199,35.405,43.572,38.381,29.072,23.709,22.113,0.011471,7.2393,6.2874,0.011471,0.011471,6.2874,7.2393,0.011471,15.172,68
"17266",11.789,20.188,35.357,43.518,38.381,29.101,23.722,22.113,0.10768,7.2113,6.2597,0.093255,0.10768,6.2599,7.2113,0.10768,14.355,68
"17267",11.789,20.195,35.387,43.552,38.382,29.083,23.713,22.113,0.11311,7.2295,6.2778,0.092356,0.11311,6.2781,7.2296,0.11311,13.504,68
"17268",11.792,20.18,35.315,43.47,38.382,29.127,23.734,22.113,0.24596,7.1895,6.2384,0.19446,0.24595,6.2401,7.1897,0.24596,14.861,68
"17269",11.794,20.196,35.381,43.544,38.382,29.087,23.716,22.114,0.31709,7.2314,6.2802,0.24564,0.31706,6.2832,7.2317,0.31709,15.669,68
"17270",11.793,20.196,35.381,43.545,38.382,29.087,23.716,22.114,0.28363,7.2302,6.2788,0.21664,0.28361,6.2813,7.2305,0.28363,15.127,68
"17271",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17272",4.4667,13.924,23.262,24.921,24.999,25,25,25,0.14225,17.291,20.46,20.534,20.534,20.534,20.534,20.534,4.441,68
"17273",4.4672,7.9302,14.566,21.033,25.007,26.332,26.166,25.636,0.14225,4.3078,4.3078,0.14225,6.0442,10.952,13.591,14.535,8.1508,68
"17274",4.466,9.9074,15.438,21.033,26.671,32.326,37.973,43.59,0.00013688,0.023065,0.019259,0.0001369,0.023128,0.038497,0.034566,0.0001369,11.877,68
"17275",4.4659,9.9006,15.431,21.033,26.684,32.359,38.034,43.683,0.0001369,0.023065,0.019259,0.0001369,0.023128,0.038497,0.034566,0.00011854,920650,68
"17276",4.4668,9.9062,15.436,21.032,26.671,32.328,37.98,43.601,0.00013689,0.023065,0.019259,0.00013688,0.023128,0.038497,0.034566,0.00011176,3059300,68
"17277",4.4679,9.9039,15.434,21.033,26.68,32.348,38.014,43.654,0.00013688,0.023065,0.019259,0.00013689,0.023128,0.038497,0.034566,0.00010822,4734800,68
"17278",4.4665,9.9033,15.433,21.033,26.679,32.347,38.012,43.649,0.0001369,0.023065,0.019259,0.0001369,0.023128,0.038497,0.034566,0.00010603,4742500,68
"17279",4.4668,9.8994,15.43,21.034,26.689,32.371,38.054,43.714,0.0001369,0.023065,0.019259,0.00013689,0.023128,0.038497,0.034566,0.00010455,11307000,68
"17280",4.4649,9.8958,15.426,21.033,26.692,32.379,38.07,43.74,0.00013689,0.023065,0.019259,0.00013689,0.023128,0.038497,0.034566,0.00010348,13009000,68
"17281",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17282",25,24.994,24.867,24.152,23.427,24.152,24.867,24.994,1.5793,1.5793,1.5737,1.332,0.14116,1.332,1.5737,1.5793,1.8759,68
"17283",25,25,25,24.998,23.423,25.003,28.52,25.005,2.7308,2.7308,2.7308,2.7308,0.14192,2.7308,0.14192,2.7308,4.8471,68
"17284",25,25,25,25,23.421,13.005,28.524,25,7.2769,7.2769,7.2769,7.2769,0.14169,0.14169,0.14169,7.2769,10.211,68
"17285",25,25,18.563,25,23.421,13.005,28.524,25,7.0766,7.0766,0.14169,7.0766,0.14169,0.14169,0.14169,7.0766,13.503,68
"17286",25,39.491,18.562,25,23.421,13.004,28.524,25,9.0594,0.14169,0.14169,9.0594,0.14169,0.14169,0.14169,9.0594,18.114,68
"17287",25,39.492,18.562,45.091,23.421,13.003,28.524,25,11.648,0.1417,0.1417,0.1417,0.1417,0.1417,0.1417,11.648,23.244,68
"17288",25,39.486,18.565,45.269,23.421,13.008,28.523,25,11.702,0.36292,0.36292,0.31432,0.36292,0.36292,0.36292,11.702,23.677,68
"17289",25,39.455,18.578,44.93,23.425,13.034,28.515,25,11.615,0.83906,0.83906,0.68546,0.83906,0.83906,0.83906,11.615,25.571,68
"17290",25,39.468,18.573,44.946,23.423,13.023,28.518,25,11.615,0.68587,0.68587,0.54244,0.68587,0.68587,0.68587,11.615,26.007,68
"17291",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17292",3.0748,13.173,23.144,24.915,24.999,25,25,25,0.12838,18.462,21.847,21.925,21.926,21.926,21.926,21.926,4.5066,68
"17293",3.075,13.173,23.144,24.916,25.055,26.231,32.843,39.54,0.12838,15.665,18.536,18.603,18.603,18.536,15.665,0.12838,8.6845,68
"17294",3.0752,25,25,25,25,25,18.578,39.54,0.12838,15.635,15.635,15.635,15.635,15.635,0.12838,0.12838,12.505,68
"17295",3.0752,25,25,25,25,7.9958,18.578,39.54,0.12838,15.989,15.989,15.989,15.989,0.12838,0.12838,0.12838,16.763,68
"17296",3.0753,24.578,25,25,25,7.996,18.578,39.539,0.12838,0.12838,14.302,14.302,14.302,0.12838,0.12838,0.12838,20.397,68
"17297",3.0754,24.578,13.477,25,25,7.996,18.578,39.539,0.12838,0.12838,0.12838,13.878,13.878,0.12838,0.12838,0.12838,24.295,68
"17298",3.0755,24.578,13.477,29.425,25,7.9961,18.578,39.539,0.12838,0.12838,0.12838,0.12838,12.956,0.12838,0.12838,0.12838,27.864,68
"17299",3.0756,24.578,13.477,29.425,34.912,7.9962,18.578,39.539,0.12838,0.12838,0.12838,0.12838,0.12838,0.12838,0.12838,0.12838,31.631,68
"17300",3.1162,24.579,13.498,29.416,34.894,8.0277,18.59,39.917,0.78155,0.78155,0.78155,0.78155,0.78155,0.78155,0.78155,0.67705,32.841,68
"17301",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17302",25,25,25,24.999,24.923,23.304,14.193,4.9644,20.036,20.036,20.036,20.036,20.036,19.964,16.871,0.14229,4.4165,68
"17303",43.468,34.962,26.563,25.07,24.923,23.304,14.193,4.9644,0.14229,16.225,19.199,19.268,19.268,19.199,16.225,0.14229,8.7548,68
"17304",43.456,34.956,26.562,25.07,24.923,23.304,14.192,4.9639,0.020587,16.22,19.193,19.262,19.262,19.193,16.22,0.023771,6.4339,68
"17305",43.366,34.907,26.555,25.07,24.923,23.304,14.193,4.9652,0.18032,16.184,19.151,19.219,19.219,19.151,16.184,0.22085,8.4232,68
"17306",43.293,34.867,26.549,25.07,24.923,23.304,14.193,4.966,0.217,16.155,19.116,19.185,19.185,19.116,16.155,0.27448,8.7778,68
"17307",43.209,34.822,26.542,25.069,24.923,23.304,14.194,4.9673,0.27484,16.122,19.077,19.145,19.145,19.077,16.122,0.35481,9.6915,68
"17308",43.234,34.835,26.544,25.069,24.923,23.304,14.194,4.9668,0.25063,16.131,19.088,19.157,19.157,19.088,16.132,0.32814,9.4294,68
"17309",43.216,34.826,26.542,25.069,24.923,23.304,14.194,4.9665,0.2318,16.124,19.08,19.148,19.148,19.08,16.125,0.30664,9.0571,68
"17310",43.224,34.83,26.543,25.069,24.923,23.304,14.194,4.9661,0.21426,16.127,19.083,19.152,19.152,19.083,16.128,0.28567,8.5186,68
"17311",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17312",41.343,33.816,26.384,25.063,25.001,25,25,25,0.1384,13.762,16.285,16.344,16.344,16.344,16.344,16.344,4.2128,68
"17313",41.244,33.762,26.375,25.063,25.001,25,25,25,0.17275,13.679,16.186,16.244,16.244,16.244,16.244,16.244,4.0135,68
"17314",41.046,33.655,26.358,25.062,25.001,25,25,25,0.40726,13.518,15.994,16.051,16.051,16.051,16.051,16.051,5.4975,68
"17315",41.125,33.698,26.365,25.062,25.001,25,25,25,0.36623,13.583,16.071,16.129,16.129,16.129,16.129,16.129,5.8012,68
"17316",41.245,33.763,26.375,25.063,25.001,25,25,25,0.42741,13.686,16.192,16.25,16.25,16.25,16.25,16.25,6.9227,68
"17317",41.196,33.736,26.371,25.063,25.001,25,25,25,0.39907,13.643,16.143,16.201,16.201,16.201,16.201,16.201,7.2159,68
"17318",41.208,33.743,26.372,25.063,25.001,25,25,25,0.3621,13.653,16.154,16.212,16.212,16.212,16.212,16.212,7.1955,68
"17319",41.253,33.767,26.376,25.063,25.001,25,25,25,0.3585,13.69,16.198,16.256,16.257,16.257,16.257,16.257,7.5864,68
"17320",41.232,33.756,26.374,25.063,25.001,25,25,25,0.33959,13.672,16.177,16.236,16.236,16.236,16.236,16.236,7.5945,68
"17321",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17322",43.487,34.972,26.565,25.071,25.001,25,25,25,0.14244,15.568,18.421,18.488,18.488,18.488,18.488,18.488,4.336,68
"17323",43.571,35.017,26.572,25.072,25.001,25,25,25,0.14504,15.638,18.505,18.571,18.572,18.572,18.572,18.572,3.9726,68
"17324",43.468,34.962,26.563,25.071,25.001,25,25,25,0.22787,15.552,18.403,18.469,18.469,18.469,18.469,18.469,4.4765,68
"17325",43.579,35.022,26.573,25.072,25.001,25,25,25,0.30878,15.648,18.515,18.582,18.582,18.582,18.582,18.582,5.4309,68
"17326",43.544,35.003,26.57,25.072,25.001,25,25,25,0.27601,15.618,18.48,18.546,18.546,18.546,18.546,18.546,5.3057,68
"17327",43.478,34.967,26.564,25.071,25.001,25,25,25,0.30011,15.562,18.414,18.48,18.48,18.48,18.48,18.48,5.9228,68
"17328",43.48,34.968,26.564,25.071,25.001,25,25,25,0.2712,15.563,18.416,18.482,18.482,18.482,18.482,18.482,5.5923,68
"17329",43.453,34.954,26.562,25.071,25.001,25,25,25,0.26211,15.54,18.388,18.455,18.455,18.455,18.455,18.455,5.5213,68
"17330",43.466,34.961,26.563,25.071,25.001,25,25,25,0.24728,15.551,18.402,18.468,18.468,18.468,18.468,18.468,5.1859,68
"17331",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17332",42.49,34.435,26.481,25.068,25.001,25,25,25,0.14257,14.728,17.428,17.491,17.491,17.491,17.491,17.491,4.2806,68
"17333",42.508,34.444,26.482,25.068,25.001,25,25,25,0.029161,14.742,17.445,17.508,17.508,17.508,17.508,17.508,2.3094,68
"17334",42.451,34.413,26.477,25.067,25.001,25,25,25,0.11452,14.695,17.389,17.452,17.452,17.452,17.452,17.452,3.0438,68
"17335",42.525,34.453,26.484,25.068,25.001,25,25,25,0.18784,14.758,17.463,17.526,17.526,17.526,17.526,17.526,3.8813,68
"17336",42.494,34.436,26.481,25.068,25.001,25,25,25,0.17621,14.732,17.432,17.495,17.495,17.495,17.495,17.495,3.4522,68
"17337",42.442,34.408,26.477,25.067,25.001,25,25,25,0.2072,14.689,17.381,17.443,17.443,17.443,17.443,17.443,4.0128,68
"17338",42.41,34.391,26.474,25.067,25.001,25,25,25,0.20783,14.662,17.349,17.412,17.412,17.412,17.412,17.412,3.9357,68
"17339",42.425,34.399,26.475,25.067,25.001,25,25,25,0.19588,14.674,17.364,17.426,17.426,17.426,17.426,17.426,3.4251,68
"17340",42.42,34.397,26.475,25.067,25.001,25,25,25,0.18277,14.67,17.359,17.421,17.421,17.421,17.421,17.421,2.7092,68
"17341",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17342",5.5397,14.503,23.353,24.925,24.999,25,25,25,0.14234,16.387,19.391,19.461,19.461,19.461,19.461,19.461,4.3873,68
"17343",5.5396,14.503,23.353,24.926,25.086,26.915,37.204,47.625,0.14234,17.769,21.027,21.102,21.102,21.027,17.769,0.14234,8.9366,68
"17344",5.5416,14.504,23.353,24.926,25.086,26.901,37.115,47.459,0.32921,17.696,20.939,21.015,21.015,20.939,17.696,0.28511,9.2362,68
"17345",5.5404,14.503,23.353,24.926,25.086,26.901,37.115,47.46,0.23279,17.695,20.939,21.014,21.014,20.939,17.695,0.19008,8.7071,68
"17346",5.5408,14.504,23.353,24.926,25.086,26.896,37.079,47.392,0.26875,17.665,20.903,20.978,20.978,20.903,17.665,0.21247,8.8933,68
"17347",5.5413,14.504,23.353,24.926,25.085,26.89,37.044,47.329,0.30771,17.637,20.87,20.945,20.945,20.87,17.637,0.23836,9.3015,68
"17348",5.541,14.504,23.353,24.926,25.085,26.892,37.055,47.349,0.28398,17.646,20.88,20.955,20.955,20.88,17.646,0.2169,8.8862,68
"17349",5.5415,14.504,23.353,24.926,25.085,26.888,37.029,47.3,0.31834,17.624,20.854,20.929,20.929,20.854,17.624,0.24065,9.4596,68
"17350",5.5436,14.505,23.353,24.926,25.086,26.895,37.074,47.384,0.44813,17.664,20.9,20.975,20.975,20.9,17.663,0.33612,11.852,68
"17351",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17352",25,25,25,25,24.994,24.875,24.206,23.529,1.4779,1.4779,1.4779,1.4779,1.4779,1.4726,1.2468,0.14108,1.8095,68
"17353",23.882,21.992,18.92,15.792,14.637,16.506,20.211,23.522,7.36,7.0863,6.0135,3.5197,0.14233,2.6944,2.6944,0.14233,6.801,68
"17354",38.365,33.69,25.612,18.423,14.636,17.817,22.106,23.522,0.14235,7.2647,9.3893,7.2629,0.14235,7.0426,7.0426,0.14235,11.103,68
"17355",38.366,35.813,28.719,20.137,14.635,14.733,18.921,23.522,0.029938,1.2631,0.029938,1.1728,0.029938,2.3176,2.7047,0.029939,14.032,68
"17356",38.366,33.74,28.719,9.145,14.635,23.243,24.354,23.522,0.029942,8.7054,0.029942,0.029942,0.029942,9.546,9.6669,0.029942,18.668,68
"17357",38.366,19.624,28.719,9.145,14.635,24.804,24.971,23.522,0.029942,0.029942,0.029942,0.029942,0.029942,9.8492,9.8492,0.029942,22.238,68
"17358",38.156,19.629,28.715,9.1586,14.644,24.788,24.969,23.523,0.35468,0.40949,0.40949,0.40949,0.40949,9.8036,9.8036,0.40949,22.737,68
"17359",37.814,19.647,28.702,9.2062,14.674,24.764,24.965,23.528,0.70212,0.85922,0.85922,0.85922,0.85922,9.7338,9.7338,0.85922,24.559,68
"17360",37.737,19.641,28.706,9.1907,14.664,24.757,24.964,23.526,0.58645,0.74132,0.74132,0.74132,0.74132,9.7141,9.7141,0.74132,25.169,68
"17361",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17362",25,25.008,25.176,26.121,27.078,26.121,25.176,25.008,2.0828,2.0827,2.0753,1.7554,0.14135,1.7554,2.0753,2.0827,2.1526,68
"17363",24.82,24.521,24.2,24.614,27.083,32.196,38.088,41.049,11.396,11.041,9.4953,5.6467,0.13855,4.4078,4.4078,0.13855,7.6791,68
"17364",24.816,24.516,24.201,24.625,27.084,32.139,37.941,40.858,11.266,10.907,9.3662,5.566,0.37478,4.3378,4.3359,0.3246,8.0932,68
"17365",24.817,24.517,24.201,24.622,27.083,32.153,37.978,40.906,11.298,10.94,9.3973,5.5838,0.28749,4.3525,4.351,0.23475,7.8623,68
"17366",24.817,24.518,24.201,24.621,27.083,32.156,37.986,40.916,11.304,10.946,9.4029,5.5861,0.23611,4.354,4.3529,0.18667,7.2423,68
"17367",24.817,24.517,24.201,24.622,27.083,32.149,37.967,40.891,11.286,10.928,9.3852,5.5737,0.21907,4.3427,4.3417,0.1697,6.6801,68
"17368",24.817,24.518,24.2,24.621,27.083,32.159,37.993,40.925,11.31,10.953,9.4094,5.5903,0.22851,4.3577,4.3565,0.17454,6.5407,68
"17369",24.817,24.517,24.201,24.623,27.083,32.147,37.964,40.887,11.283,10.925,9.3829,5.573,0.25283,4.3424,4.3409,0.19113,6.816,68
"17370",24.817,24.517,24.201,24.623,27.083,32.148,37.965,40.889,11.285,10.927,9.3842,5.5734,0.23426,4.3426,4.3413,0.1757,6.0464,68
"17371",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17372",39.824,32.996,26.255,25.057,25.001,25,25,25,0.13672,12.483,14.772,14.825,14.825,14.825,14.825,14.825,4.1152,68
"17373",39.824,32.996,26.255,25.057,24.94,23.674,16.554,9.3419,0.13672,12.839,15.193,15.247,15.247,15.193,12.839,0.13672,8.2867,68
"17374",39.825,35.378,30.764,26.105,21.521,17.129,13.038,9.3413,0.00020218,0.11615,0.097968,0.00020218,0.11808,0.19529,0.17328,0.00020218,11.221,68
"17375",39.825,35.066,30.034,26.105,22.869,18.966,13.995,9.3412,0.00020218,1.3115,0.87625,0.00020218,0.00020218,0.87625,1.3115,0.00020218,14.248,68
"17376",40.016,35.215,30.135,26.137,22.837,18.921,13.983,9.3549,0.34397,1.3734,1.0178,0.39624,0.39624,1.0185,1.3783,0.39711,14.769,68
"17377",39.989,35.19,30.103,26.122,22.852,18.943,13.986,9.3485,0.23705,1.3577,0.96402,0.28996,0.28996,0.96455,1.3612,0.2903,14.493,68
"17378",40.025,35.215,30.106,26.118,22.856,18.95,13.985,9.3469,0.20273,1.3626,0.95605,0.25618,0.25618,0.95651,1.3657,0.25641,14.107,68
"17379",40.037,35.222,30.104,26.115,22.859,18.955,13.985,9.3456,0.17434,1.3632,0.94701,0.2249,0.2249,0.9474,1.3657,0.22505,13.411,68
"17380",40.022,35.211,30.098,26.113,22.86,18.957,13.985,9.345,0.1587,1.3591,0.9394,0.20766,0.20766,0.93974,1.3614,0.20778,12.681,68
"17381",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17382",6.9342,15.255,23.471,24.93,24.999,25,25,25,0.14249,15.213,18.001,18.066,18.066,18.066,18.066,18.066,4.313,68
"17383",6.9343,15.255,23.471,24.931,25.066,26.456,34.277,42.199,0.14249,14.852,17.575,17.638,17.638,17.575,14.852,0.14249,8.578,68
"17384",6.938,15.257,23.471,24.931,25.065,26.44,34.173,42.005,0.3844,14.775,17.482,17.545,17.545,17.482,14.775,0.33292,9.0303,68
"17385",6.9435,15.26,23.471,24.931,25.066,26.457,34.286,42.215,0.58308,14.864,17.585,17.649,17.649,17.585,14.863,0.47613,10.194,68
"17386",6.9403,15.258,23.471,24.931,25.066,26.457,34.283,42.209,0.47662,14.86,17.581,17.644,17.644,17.581,14.859,0.37683,10.266,68
"17387",6.9395,15.258,23.471,24.931,25.066,26.462,34.313,42.266,0.4502,14.883,17.609,17.672,17.672,17.609,14.882,0.34875,10.484,68
"17388",6.9402,15.258,23.471,24.931,25.066,26.456,34.275,42.194,0.47326,14.854,17.574,17.637,17.637,17.574,14.853,0.36149,11.095,68
"17389",6.9403,15.258,23.471,24.931,25.065,26.451,34.245,42.14,0.47762,14.831,17.548,17.611,17.611,17.548,14.83,0.36108,11.549,68
"17390",6.9401,15.258,23.471,24.931,25.065,26.454,34.267,42.18,0.46939,14.847,17.567,17.63,17.63,17.567,14.847,0.35207,11.83,68
"17391",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,68
"17392",45.091,35.837,26.701,25.078,25.001,25,25,25,0.14229,16.918,20.02,20.092,20.092,20.092,20.092,20.092,4.4192,68
"17393",45.243,35.919,26.714,25.078,25.001,25,25,25,0.26323,17.047,20.172,20.244,20.244,20.244,20.244,20.244,4.6549,68
"17394",45.507,36.062,26.736,25.079,25.001,25,25,25,0.56228,17.277,20.441,20.514,20.515,20.515,20.515,20.515,6.3879,68
"17395",45.599,36.111,26.744,25.08,25.001,25,25,25,0.48877,17.352,20.531,20.605,20.605,20.605,20.605,20.605,6.912,68
"17396",45.574,36.098,26.742,25.08,25.001,25,25,25,0.41983,17.329,20.504,20.578,20.578,20.578,20.578,20.578,7.0872,68
"17397",45.563,36.092,26.741,25.079,25.001,25,25,25,0.37134,17.319,20.493,20.567,20.567,20.567,20.567,20.567,7.0945,68
"17398",45.586,36.104,26.743,25.08,25.001,25,25,25,0.3414,17.338,20.515,20.589,20.589,20.589,20.589,20.589,7.0813,68
"17399",45.584,36.103,26.743,25.08,25.001,25,25,25,0.31367,17.335,20.512,20.586,20.586,20.586,20.586,20.586,6.8877,68
"17400",45.525,36.071,26.738,25.079,25.001,25,25,25,0.34555,17.286,20.454,20.528,20.528,20.528,20.528,20.528,7.9683,68
"17401",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,69
"17402",45.921,36.285,26.771,25.081,25.001,25,25,25,0.12606,17.617,20.846,20.921,20.921,20.921,20.921,20.921,4.4597,69
"17403",45.92,40.718,34.725,29.227,25.144,22.806,21.997,22.198,0.12604,0.12604,1.9988,5.383,9.2578,12.767,15.398,17.052,7.3953,69
"17404",45.921,40.717,34.413,27.775,21.6,16.559,13.084,11.307,0.0015427,0.0015427,0.0015427,0.37231,1.3818,3.1153,5.4684,8.1911,8.6999,69
"17405",45.921,40.717,34.413,29.08,26.066,25.469,26.372,27.57,0.0015427,0.0015427,0.0015427,0.0015427,0.4236,1.7315,3.997,6.7999,9.9239,69
"17406",45.921,40.717,34.413,29.08,23.262,16.532,11.867,11.885,0.0015428,0.0015428,0.0015428,0.0015428,0.0015428,1.2374,4.4868,8.5181,13.783,69
"17407",45.921,40.717,34.413,29.08,23.262,17.996,16.746,19.609,0.0015428,0.0015428,0.0015428,0.0015428,0.0015428,0.0015428,1.1934,4.305,15.318,69
"17408",45.921,40.717,34.413,29.08,23.262,17.996,12.644,7.3534,0.0015428,0.0015428,0.0015428,0.0015428,0.0015428,0.0015428,0.0015428,1.9799,19.485,69
"17409",45.823,40.357,34.711,29.004,23.355,17.878,12.684,7.8708,0.30331,0.28404,0.2903,0.29133,0.28972,0.29059,0.3373,0.53065,12.85,69
"17410",45.645,40.312,34.723,29.022,23.356,17.867,12.69,7.9453,0.33933,0.33106,0.34131,0.34208,0.34041,0.3417,0.39616,0.62493,14.026,69
"17411",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,69
"17412",8.0051,15.833,23.561,24.934,24.999,25,25,25,0.13926,14.311,16.934,16.995,16.995,16.995,16.995,16.995,4.2519,69
"17413",8.007,12.669,18.041,22.719,25.824,27.224,27.354,26.838,0.13922,0.13922,1.9842,5.2059,8.6477,11.463,13.301,14.264,7.0635,69
"17414",8.0046,12.671,17.673,22.779,27.748,32.359,36.418,39.777,0.00057617,0.00057617,0.00057617,0.11168,0.43388,1.0416,1.9782,3.2515,7.8721,69
"17415",8.0046,12.671,17.673,23.058,28.854,35.065,41.67,48.616,0.00057729,0.00057727,0.00057727,0.00057729,0.015569,0.075488,0.2204,0.49885,8.5689,69
"17416",8.0046,12.671,17.673,23.058,27.908,30.729,30.681,28.345,0.00041976,0.00041976,0.00041976,0.00041976,0.00041976,0.36333,1.6563,4.1066,11.488,69
"17417",8.0046,12.671,17.673,23.058,27.908,32.483,37.647,42.063,0.00041977,0.00041977,0.00041977,0.00041977,0.00041977,0.00041977,0.88066,3.6407,15.305,69
"17418",8.0046,12.671,17.673,23.058,27.908,32.483,37.727,42.542,0.00041977,0.00041977,0.00041977,0.00041977,0.00041977,0.00041977,0.00041977,0.60253,15.995,69
"17419",8.0046,12.671,17.673,23.058,27.908,32.483,37.727,42.814,0.00041977,0.00041977,0.00041977,0.00041976,0.00041976,0.00041977,0.00041977,0.00041977,16.382,69
"17420",7.9998,12.649,17.797,22.927,27.843,32.666,37.637,42.86,0.19966,0.18117,0.17306,0.17245,0.17247,0.17283,0.18069,0.1744,14.021,69
"17421",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,69
"17422",25,25,25,24.999,24.926,23.37,14.616,5.7488,19.252,19.252,19.252,19.252,19.252,19.183,16.211,0.14236,4.3765,69
"17423",41.018,33.64,26.356,25.061,24.926,23.37,14.616,5.7489,0.14236,14.912,17.646,17.709,17.709,17.646,14.912,0.14236,8.586,69
"17424",40.895,33.574,26.346,25.06,24.926,23.37,14.616,5.7502,0.21251,14.866,17.591,17.654,17.654,17.591,14.866,0.24538,8.5938,69
"17425",40.752,33.497,26.333,25.06,24.926,23.371,14.618,5.7531,0.3193,14.813,17.527,17.59,17.59,17.527,14.813,0.39104,9.3887,69
"17426",40.744,33.492,26.333,25.06,24.926,23.37,14.617,5.7515,0.25311,14.809,17.523,17.586,17.586,17.523,14.809,0.32014,9.0655,69
"17427",40.738,33.489,26.332,25.06,24.926,23.37,14.617,5.7507,0.21536,14.806,17.52,17.583,17.583,17.52,14.807,0.27802,8.5458,69
"17428",40.709,33.473,26.33,25.06,24.926,23.37,14.617,5.7505,0.20498,14.795,17.507,17.57,17.57,17.507,14.796,0.26838,8.2513,69
"17429",40.664,33.449,26.326,25.06,24.926,23.37,14.617,5.7511,0.22465,14.778,17.487,17.55,17.55,17.487,14.779,0.29717,8.6945,69
"17430",40.63,33.431,26.323,25.059,24.926,23.37,14.617,5.7512,0.22951,14.766,17.472,17.535,17.535,17.472,14.766,0.306,8.8236,69
"17431",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,69
"17432",47.977,37.394,26.945,25.089,25.001,25,25,25,0.12846,19.348,22.895,22.977,22.977,22.977,22.977,22.977,4.5535,69
"17433",47.715,37.253,26.923,25.088,25.001,25,25,25,0.44953,19.132,22.638,22.719,22.719,22.719,22.719,22.719,5.3053,69
"17434",47.912,37.359,26.94,25.089,25.001,25,25,25,0.494,19.299,22.835,22.917,22.917,22.917,22.917,22.917,6.2398,69
