"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"184",24.205,23.41,22.615,21.82,21.025,20.23,19.435,18.64,0.031726,0.032346,0.033354,0.034716,0.036392,0.038341,0.040524,0.042905,-0.68297,1
"185",24.211,23.422,22.634,21.845,21.056,20.267,19.478,18.69,0.066779,0.067763,0.069373,0.071566,0.07429,0.07749,0.081109,0.085093,-0.34456,1
"186",24.563,24.127,23.69,23.254,22.817,22.38,21.944,21.507,3.1135,3.1452,3.1973,3.2689,3.3586,3.4652,3.5871,3.7227,13.743,1
"187",24.18,23.36,22.54,21.72,20.9,20.08,19.26,18.44,5.7812,5.8206,5.8857,5.9757,6.0894,6.2255,6.3827,6.5593,19.881,1
"188",24.638,24.276,23.913,23.551,23.189,22.827,22.464,22.102,7.6772,7.7144,7.776,7.8615,7.97,8.1007,8.2524,8.4241,24.678,1
"189",24.382,23.765,23.147,22.529,21.912,21.294,20.676,20.058,8.5517,8.5861,8.6432,8.7224,8.8233,8.945,9.0868,9.2477,29.112,1
"190",24.463,23.927,23.39,22.853,22.317,21.78,21.243,20.707,8.3108,8.3416,8.3927,8.4637,8.5541,8.6634,8.7908,8.9355,32.43,1
"191",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"192",24.425,23.851,23.276,22.701,22.126,21.552,20.977,20.402,10,10.1,10.265,10.491,10.774,11.111,11.496,11.925,3.9187,1
"193",23.676,22.352,21.028,19.703,18.379,17.055,15.731,14.407,3.0708,3.1188,3.1971,3.3036,3.4357,3.5906,3.7654,3.9575,6.6541,1
"194",23.933,22.866,21.799,20.732,19.665,18.598,17.531,16.464,4.0142,4.0614,4.1388,4.2447,4.3772,4.5338,4.7122,4.91,9.5794,1
"195",23.619,22.237,20.856,19.475,18.093,16.712,15.331,13.949,4.8481,4.8846,4.9449,5.028,5.133,5.2584,5.4029,5.5649,13.56,1
"196",23.517,22.033,20.55,19.067,17.584,16.1,14.617,13.134,4.1755,4.2014,4.2441,4.3033,4.3782,4.468,4.5719,4.6889,16.181,1
"197",23.546,22.093,20.639,19.186,17.732,16.278,14.825,13.371,3.8737,3.8948,3.9296,3.9779,4.0392,4.1128,4.1982,4.2946,18.666,1
"198",23.658,22.315,20.973,19.631,18.288,16.946,15.604,14.261,4.2814,4.3025,4.3375,4.386,4.4476,4.5217,4.6078,4.7051,21.935,1
"199",23.738,22.476,21.214,19.952,18.69,17.428,16.166,14.904,4.4169,4.437,4.4702,4.5164,4.575,4.6456,4.7278,4.8208,24.962,1
"200",23.806,22.613,21.419,20.225,19.032,17.838,16.645,15.451,4.4779,4.4968,4.5281,4.5715,4.6268,4.6934,4.771,4.859,27.928,1
"201",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"202",24.435,23.871,23.306,22.741,22.177,21.612,21.047,20.483,10.264,10.363,10.526,10.751,11.032,11.366,11.75,12.177,3.9364,1
"203",24.244,23.488,22.732,21.976,21.22,20.464,19.708,18.952,6.6883,6.7718,6.9088,7.0961,7.3299,7.6059,7.9197,8.267,7.094,1
"204",23.751,22.501,21.252,20.003,18.753,17.504,16.254,15.005,7.2943,7.3511,7.4448,7.574,7.7369,7.9315,8.1556,8.4066,11.271,1
"205",23.669,22.338,21.008,19.677,18.346,17.015,15.684,14.354,5.9677,6.01,6.08,6.1767,6.2988,6.4448,6.6133,6.8025,14.17,1
"206",23.813,22.625,21.438,20.25,19.063,17.875,16.688,15.501,6.1832,6.222,6.2862,6.375,6.4873,6.6221,6.7779,6.9533,17.393,1
"207",23.678,22.356,21.034,19.713,18.391,17.069,15.747,14.425,5.617,5.6469,5.6965,5.7652,5.8524,5.9572,6.0787,6.216,20.38,1
"208",23.68,22.36,21.04,19.72,18.4,17.08,15.761,14.441,5.1708,5.1956,5.2367,5.2938,5.3662,5.4534,5.5547,5.6694,23.064,1
"209",23.517,22.033,20.55,19.066,17.583,16.099,14.616,13.132,5.3741,5.3954,5.4307,5.4798,5.5422,5.6176,5.7053,5.8049,26.718,1
"210",23.817,22.634,21.451,20.268,19.084,17.901,16.718,15.535,10.202,10.236,10.292,10.37,10.469,10.588,10.728,10.887,34.715,1
"211",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"212",24.841,24.682,24.523,24.364,24.205,24.046,23.887,23.728,12.456,12.573,12.766,13.03,13.363,13.758,14.211,14.716,3.9508,1
"213",24.69,24.379,24.069,23.758,23.448,23.137,22.827,22.517,8.9602,9.093,9.3101,9.6057,9.973,10.404,10.892,11.429,7.2733,1
"214",24.345,23.689,23.034,22.378,21.723,21.068,20.412,19.757,7.5066,7.6164,7.796,8.0407,8.3447,8.7019,9.106,9.5511,10.577,1
"215",24.082,23.163,22.245,21.327,20.408,19.49,18.572,17.654,6.2827,6.3677,6.5069,6.6969,6.9336,7.2123,7.5285,7.8775,13.623,1
"216",25.085,25.17,25.255,25.34,25.425,25.51,25.595,25.68,12.067,12.138,12.257,12.42,12.628,12.877,13.166,13.491,19.604,1
"217",25.459,25.918,26.377,26.837,27.296,27.755,28.214,28.673,13.496,13.559,13.662,13.805,13.986,14.205,14.46,14.748,24.294,1
"218",25.451,25.902,26.353,26.804,27.255,27.706,28.157,28.608,12.564,12.624,12.722,12.859,13.032,13.241,13.484,13.759,27.836,1
"219",25.363,25.726,26.089,26.452,26.814,27.177,27.54,27.903,13.546,13.605,13.703,13.839,14.012,14.22,14.463,14.738,32.335,1
"220",25.291,25.581,25.872,26.163,26.454,26.744,27.035,27.326,14.28,14.339,14.436,14.571,14.743,14.95,15.191,15.465,36.8,1
"221",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"222",25.808,26.615,27.423,28.231,29.038,29.846,30.653,31.461,4.4203,4.5368,4.7245,4.9754,5.2806,5.6311,6.0191,6.4378,3.4243,1
"223",26.239,27.479,28.718,29.958,31.197,32.436,33.676,34.915,0.010524,0.010738,0.011086,0.011555,0.012131,0.012801,0.013549,0.014364,0.68329,1
"224",26.238,27.477,28.715,29.954,31.192,32.431,33.669,34.908,0.012296,0.012464,0.012739,0.013115,0.013582,0.014133,0.014757,0.015446,-1.9414,1
"225",25.463,25.925,26.388,26.85,27.313,27.775,28.238,28.7,10.31,10.38,10.497,10.657,10.861,11.104,11.385,11.7,15.21,1
"226",25.249,25.498,25.747,25.996,26.245,26.494,26.744,26.993,14.159,14.227,14.339,14.494,14.691,14.928,15.204,15.516,20.413,1
"227",25.194,25.388,25.582,25.776,25.97,26.164,26.358,26.552,13.176,13.241,13.349,13.498,13.688,13.916,14.181,14.481,24.058,1
"228",25.574,26.149,26.723,27.298,27.872,28.446,29.021,29.595,13.527,13.581,13.67,13.794,13.951,14.142,14.363,14.615,28.425,1
"229",25.864,26.727,27.591,28.455,29.319,30.182,31.046,31.91,13.293,13.339,13.415,13.521,13.655,13.818,14.008,14.225,32.566,1
"230",26.096,27.192,28.288,29.384,30.48,31.576,32.673,33.769,12.822,12.861,12.927,13.018,13.134,13.275,13.44,13.627,36.533,1
"231",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"232",24.541,24.082,23.623,23.164,22.705,22.246,21.787,21.328,5.8735,6.0718,6.3885,6.8072,7.3103,7.8818,8.5078,9.1773,3.2961,1
"233",24.804,24.609,24.413,24.218,24.022,23.827,23.631,23.436,13.559,13.663,13.835,14.073,14.373,14.732,15.144,15.607,8.0665,1
"234",24.923,24.846,24.77,24.693,24.616,24.539,24.462,24.386,11.871,11.972,12.138,12.366,12.654,12.997,13.391,13.832,11.685,1
"235",25.403,25.805,26.208,26.61,27.013,27.415,27.818,28.22,12.647,12.724,12.852,13.029,13.253,13.522,13.833,14.184,15.937,1
"236",25.293,25.586,25.879,26.172,26.464,26.757,27.05,27.343,12.806,12.882,13.008,13.181,13.401,13.666,13.971,14.316,19.918,1
"237",25.22,25.44,25.66,25.88,26.1,26.32,26.539,26.759,12.131,12.205,12.328,12.497,12.712,12.97,13.268,13.604,23.555,1
"238",25.129,25.258,25.387,25.516,25.645,25.773,25.902,26.031,13.278,13.35,13.47,13.636,13.846,14.099,14.392,14.722,28.074,1
"239",25.113,25.225,25.338,25.451,25.563,25.676,25.789,25.901,12.453,12.522,12.637,12.795,12.996,13.237,13.517,13.832,31.583,1
"240",25.205,25.41,25.615,25.819,26.024,26.229,26.434,26.639,11.838,11.901,12.006,12.151,12.335,12.557,12.814,13.104,35.113,1
"241",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"242",25.726,26.452,27.178,27.905,28.631,29.357,30.083,30.809,0.00016493,0.00026078,0.00036881,0.00048086,0.00059468,0.00070941,0.00082468,0.00094028,1.1826,1
"243",25.321,25.643,25.964,26.286,26.607,26.928,27.25,27.571,0.59378,0.82379,1.1055,1.4081,1.7208,2.0388,2.36,2.6833,2.1424,1
"244",25.349,25.697,26.046,26.395,26.743,27.092,27.441,27.789,0.41619,0.54681,0.71319,0.89562,1.086,1.2809,1.4784,1.6777,2.3789,1
"245",25.376,25.752,26.128,26.504,26.879,27.255,27.631,28.007,0.3351,0.42246,0.53737,0.66573,0.80108,0.94042,1.0822,1.2256,2.3537,1
"246",25.333,25.667,26,26.334,26.667,27.001,27.334,27.668,0.30604,0.37402,0.46577,0.56992,0.6808,0.79561,0.91286,1.0317,2.3749,1
"247",25.383,25.765,26.148,26.531,26.914,27.296,27.679,28.062,0.29951,0.35739,0.43716,0.529,0.62763,0.73031,0.83554,0.94248,2.5865,1
"248",25.393,25.786,26.18,26.573,26.966,27.359,27.753,28.146,0.27206,0.31867,0.38398,0.46009,0.54248,0.62868,0.71733,0.8076,2.2845,1
"249",25.414,25.828,26.242,26.655,27.069,27.483,27.897,28.311,0.25711,0.29664,0.35282,0.419,0.49116,0.56701,0.64527,0.72514,2.0669,1
"250",25.442,25.885,26.327,26.769,27.212,27.654,28.097,28.539,0.25529,0.29088,0.34206,0.40294,0.46976,0.54032,0.61333,0.68801,2.1317,1
"251",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"252",25.647,26.294,26.941,27.588,28.234,28.881,29.528,30.175,0.00014927,0.00015764,0.00017069,0.00018744,0.000207,0.00022864,0.00025182,0.00027617,2.7376,1
"253",25.686,26.372,27.057,27.743,28.429,29.115,29.8,30.486,0.28535,0.29361,0.30688,0.32456,0.34595,0.37043,0.39742,0.42644,3.2667,1
"254",25.925,26.849,27.774,28.698,29.623,30.547,31.472,32.396,2.2837,2.3206,2.3808,2.4626,2.5639,2.6826,2.8163,2.9632,8.1095,1
"255",26.181,27.363,28.544,29.725,30.907,32.088,33.27,34.451,3.2153,3.2481,3.302,3.3761,3.469,3.5793,3.7055,3.8459,11.892,1
"256",26.334,27.669,29.003,30.338,31.672,33.007,34.341,35.675,3.1829,3.2072,3.2475,3.303,3.373,3.4566,3.5529,3.6609,14.766,1
"257",26.451,27.902,29.353,30.804,32.255,33.706,35.157,36.608,3.1747,3.1941,3.2263,3.2708,3.3271,3.3947,3.4729,3.561,17.599,1
"258",26.507,28.015,29.522,31.03,32.537,34.045,35.552,37.06,2.9556,2.9707,2.9958,3.0306,3.0747,3.1279,3.1895,3.2591,19.912,1
"259",26.486,27.973,29.459,30.946,32.432,33.919,35.405,36.892,2.7952,2.808,2.8292,2.8587,2.8961,2.9411,2.9935,3.0528,22.046,1
"260",26.426,27.852,29.279,30.705,32.131,33.557,34.984,36.41,2.9684,2.981,3.0018,3.0308,3.0677,3.1121,3.1639,3.2225,24.924,1
"261",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"262",24.327,23.654,22.981,22.308,21.635,20.962,20.289,19.616,0.00041982,0.00044338,0.00048008,0.00052719,0.00058219,0.00064305,0.00070826,0.00077674,2.7549,1
"263",24.352,23.703,23.055,22.406,21.758,21.109,20.461,19.813,0.19699,0.20269,0.21186,0.22407,0.23885,0.25576,0.2744,0.29445,2.7526,1
"264",24.349,23.698,23.048,22.397,21.746,21.095,20.445,19.794,0.12265,0.12504,0.12894,0.1342,0.14068,0.14822,0.15665,0.16586,1.9174,1
"265",24.37,23.741,23.111,22.482,21.852,21.223,20.593,19.963,0.23342,0.23686,0.24248,0.25014,0.25966,0.27084,0.28348,0.29741,3.2973,1
"266",24.374,23.748,23.123,22.497,21.871,21.245,20.619,19.994,0.2066,0.20905,0.21306,0.21855,0.22541,0.23353,0.24277,0.25302,2.8812,1
"267",24.749,24.499,24.248,23.998,23.747,23.496,23.246,22.995,9.8779,9.9438,10.053,10.203,10.393,10.621,10.884,11.18,22.407,1
"268",24.899,24.798,24.697,24.596,24.495,24.394,24.292,24.191,10.985,11.05,11.158,11.308,11.497,11.725,11.988,12.285,26.806,1
"269",25.006,25.012,25.018,25.023,25.029,25.035,25.041,25.047,10.776,10.84,10.944,11.088,11.271,11.49,11.745,12.031,30.476,1
"270",25.05,25.1,25.15,25.2,25.25,25.3,25.35,25.4,10.194,10.253,10.35,10.484,10.655,10.86,11.097,11.364,33.808,1
"271",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"272",25.364,25.727,26.091,26.455,26.818,27.182,27.546,27.909,20.514,20.577,20.682,20.829,21.015,21.241,21.505,21.805,4.5099,1
"273",25.908,26.816,27.724,28.632,29.54,30.449,31.357,32.265,16.118,16.18,16.283,16.426,16.609,16.829,17.086,17.377,8.8429,1
"274",27.747,30.495,33.242,35.99,38.737,41.485,44.232,46.98,0.031583,0.031828,0.032231,0.032788,0.03349,0.034328,0.035293,0.036375,3.2445,1
"275",27.747,30.494,33.241,35.989,38.736,41.483,44.23,46.977,0.026399,0.026553,0.026807,0.027158,0.027604,0.028139,0.028759,0.029457,0.81257,1
"276",27.75,30.501,33.251,36.002,38.752,41.502,44.253,47.003,0.063359,0.063654,0.064144,0.064822,0.065685,0.066724,0.067931,0.069298,2.2192,1
"277",27.745,30.489,33.234,35.979,38.723,41.468,44.213,46.957,0.12471,0.1252,0.126,0.12712,0.12854,0.13026,0.13226,0.13453,4.3403,1
"278",27.747,30.493,33.24,35.986,38.733,41.48,44.226,46.973,0.12088,0.12128,0.12195,0.12288,0.12407,0.1255,0.12718,0.12908,3.5726,1
"279",27.743,30.486,33.229,35.972,38.715,41.459,44.202,46.945,0.13722,0.13762,0.13828,0.13921,0.14039,0.14182,0.14349,0.1454,3.8228,1
"280",27.743,30.486,33.229,35.972,38.716,41.459,44.202,46.945,0.12834,0.12867,0.12923,0.13,0.13098,0.13217,0.13357,0.13516,2.7794,1
"281",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"282",25.521,26.042,26.563,27.084,27.605,28.125,28.646,29.167,8.238,8.3696,8.5845,8.8766,9.2386,9.6627,10.141,10.666,3.6806,1
"283",24.71,24.42,24.13,23.84,23.55,23.259,22.969,22.679,16.819,16.889,17.006,17.168,17.375,17.624,17.913,18.242,8.5347,1
"284",24.621,24.241,23.862,23.483,23.104,22.724,22.345,21.966,13.826,13.888,13.992,14.137,14.32,14.541,14.798,15.089,12.266,1
"285",24.782,24.564,24.346,24.128,23.91,23.692,23.474,23.256,13.486,13.545,13.642,13.776,13.947,14.153,14.393,14.665,16.184,1
"286",24.742,24.484,24.226,23.967,23.709,23.451,23.193,22.935,12.062,12.11,12.19,12.302,12.444,12.615,12.814,13.04,19.737,1
"287",24.876,24.752,24.628,24.505,24.381,24.257,24.133,24.009,11.872,11.917,11.992,12.096,12.228,12.388,12.575,12.787,23.551,1
"288",24.759,24.517,24.276,24.034,23.793,23.551,23.31,23.068,11.305,11.345,11.413,11.507,11.626,11.77,11.938,12.13,27.174,1
"289",24.648,24.296,23.944,23.592,23.24,22.888,22.536,22.185,10.83,10.867,10.928,11.013,11.12,11.251,11.403,11.576,30.759,1
"290",24.402,23.804,23.207,22.609,22.011,21.413,20.816,20.218,11.812,11.847,11.904,11.984,12.085,12.208,12.352,12.516,35.45,1
"291",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1
"292",24.498,23.997,23.495,22.994,22.492,21.991,21.489,20.988,0.00023148,0.00024447,0.0002647,0.00029068,0.000321,0.00035456,0.00039052,0.00042827,2.6541,1
"293",23.893,22.786,21.68,20.573,19.466,18.359,17.252,16.146,0.00022883,0.00023431,0.00024315,0.00025502,0.00026951,0.00028623,0.00030481,0.00032492,150610000,1
"294",23.391,21.783,20.174,18.566,16.957,15.349,13.74,12.132,0.00022801,0.00023107,0.00023608,0.00024293,0.00025146,0.0002615,0.00027289,0.00028548,485110000,1
"295",22.994,20.989,18.983,16.977,14.971,12.966,10.96,8.9544,0.00022763,0.00022958,0.00023278,0.00023719,0.00024274,0.00024936,0.00025696,0.00026546,943010000,1
"296",22.818,20.636,18.454,16.272,14.09,11.909,9.7267,7.5448,0.00022746,0.00022888,0.00023123,0.00023449,0.00023861,0.00024354,0.00024925,0.00025569,1.138e+09,1
"297",22.724,20.448,18.171,15.895,13.619,11.343,9.0663,6.79,0.00022736,0.00022848,0.00023034,0.00023292,0.00023619,0.00024013,0.0002447,0.00024988,1.235e+09,1
"298",22.661,20.323,17.984,15.645,13.307,10.968,8.6295,6.2908,0.00022729,0.00022822,0.00022976,0.00023189,0.00023461,0.00023788,0.0002417,0.00024603,1300200000,1
"299",22.611,20.223,17.834,15.446,13.057,10.668,8.2799,5.8913,0.00022725,0.00022803,0.00022934,0.00023117,0.00023349,0.00023629,0.00023957,0.00024329,1359800000,1
"300",22.574,20.149,17.723,15.298,12.872,10.447,8.0211,5.5956,0.00022721,0.0002279,0.00022904,0.00023063,0.00023265,0.00023511,0.00023797,0.00024124,1403800000,1
"301",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"302",24.954,24.908,24.862,24.816,24.771,24.725,24.679,24.633,21.792,21.86,21.974,22.133,22.335,22.579,22.865,23.19,4.5005,2
"303",24.853,24.706,24.56,24.413,24.266,24.119,23.972,23.826,19.244,19.321,19.448,19.625,19.85,20.121,20.437,20.796,8.7604,2
"304",24.74,24.48,24.22,23.959,23.699,23.439,23.179,22.919,18.205,18.285,18.418,18.602,18.836,19.118,19.446,19.818,12.992,2
"305",24.574,24.148,23.723,23.297,22.871,22.445,22.019,21.594,16.322,16.407,16.549,16.746,16.996,17.296,17.645,18.039,16.93,2
"306",24.547,24.094,23.642,23.189,22.736,22.283,21.83,21.377,14.746,14.831,14.971,15.165,15.41,15.705,16.047,16.432,20.65,2
"307",24.418,23.836,23.254,22.672,22.09,21.508,20.926,20.345,13.418,13.502,13.64,13.832,14.074,14.365,14.702,15.081,24.268,2
"308",24.627,24.255,23.882,23.51,23.137,22.765,22.392,22.019,13.195,13.268,13.389,13.557,13.77,14.026,14.322,14.656,28.089,2
"309",24.947,24.893,24.84,24.787,24.733,24.68,24.627,24.573,13.402,13.464,13.566,13.709,13.889,14.107,14.36,14.647,32.176,2
"310",25.316,25.633,25.949,26.266,26.582,26.898,27.215,27.531,13.824,13.876,13.962,14.081,14.233,14.417,14.631,14.874,36.555,2
"311",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"312",25.986,26.973,27.959,28.945,29.932,30.918,31.905,32.891,0.85036,0.89687,0.96944,1.0627,1.1718,1.2927,1.4224,1.5587,3.0421,2
"313",26.261,27.522,28.782,30.043,31.304,32.565,33.825,35.086,2.7409,2.7995,2.8946,3.0227,3.1797,3.3617,3.5649,3.7858,6.3005,2
"314",26.578,28.157,29.735,31.313,32.892,34.47,36.048,37.627,3.6922,3.7364,3.809,3.9083,4.0324,4.179,4.346,4.531,10.07,2
"315",26.865,28.73,30.595,32.461,34.326,36.191,38.056,39.921,4.1793,4.2118,4.2653,4.3392,4.4323,4.5436,4.6717,4.8152,13.87,2
"316",26.465,27.929,29.394,30.859,32.324,33.788,35.253,36.718,7.0316,7.0767,7.1512,7.2542,7.3845,7.5408,7.7213,7.9246,18.29,2
"317",26.738,28.476,30.214,31.952,33.69,35.428,37.166,38.905,6.683,6.7171,6.7737,6.8522,6.9517,7.0715,7.2105,7.3676,21.927,2
"318",26.919,28.837,30.756,32.674,34.593,36.512,38.43,40.349,6.2269,6.2535,6.2976,6.3587,6.4365,6.5303,6.6395,6.7632,25.222,2
"319",27.051,29.101,31.152,33.203,35.253,37.304,39.355,41.405,5.8774,5.8989,5.9344,5.9839,6.0468,6.1229,6.2116,6.3124,28.393,2
"320",26.852,28.705,30.557,32.409,34.261,36.114,37.966,39.818,7.9011,7.9278,7.9722,8.0339,8.1126,8.2078,8.3188,8.4451,33.628,2
"321",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"322",24.974,24.948,24.922,24.895,24.869,24.843,24.817,24.791,0.00016346,0.00016719,0.00017323,0.00018134,0.00019127,0.00020275,0.00021553,0.00022939,2.9987,2
"323",24.828,24.655,24.483,24.31,24.138,23.965,23.793,23.62,0.00016339,0.0001669,0.0001726,0.00018027,0.00018969,0.00020059,0.00021276,0.00022598,442550000,2
"324",24.294,23.588,22.883,22.177,21.471,20.765,20.059,19.354,0.00016298,0.00016529,0.00016907,0.00017423,0.00018064,0.00018819,0.00019673,0.00020615,1504700000,2
"325",23.868,22.737,21.605,20.474,19.342,18.211,17.079,15.947,0.00016287,0.00016488,0.00016817,0.00017267,0.0001783,0.00018493,0.00019249,0.00020085,4191800000,2
"326",24.265,23.529,22.794,22.059,21.323,20.588,19.853,19.117,0.00016276,0.00016442,0.00016716,0.00017091,0.00017563,0.00018122,0.00018761,0.00019473,6268700000,2
"327",24.535,24.071,23.606,23.142,22.677,22.212,21.748,21.283,0.00016267,0.0001641,0.00016644,0.00016966,0.00017372,0.00017855,0.0001841,0.0001903,7641900000,2
"328",24.6,24.199,23.799,23.398,22.998,22.598,22.197,21.797,0.00016267,0.00016408,0.00016641,0.00016962,0.00017365,0.00017846,0.00018398,0.00019014,9921700000,2
"329",24.554,24.107,23.661,23.215,22.768,22.322,21.876,21.429,0.00016266,0.00016404,0.00016632,0.00016945,0.0001734,0.0001781,0.00018351,0.00018955,1.0222e+10,2
"330",24.619,24.238,23.858,23.477,23.096,22.715,22.335,21.954,0.00016266,0.00016403,0.00016629,0.00016941,0.00017334,0.00017802,0.00018339,0.00018941,1.2738e+10,2
"331",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"332",25.36,25.721,26.081,26.442,26.802,27.163,27.523,27.884,20.721,20.784,20.889,21.034,21.219,21.443,21.706,22.004,4.5187,2
"333",25.917,26.835,27.752,28.669,29.587,30.504,31.422,32.339,15.925,15.988,16.091,16.235,16.418,16.639,16.896,17.188,8.8286,2
"334",27.741,30.481,33.222,35.963,38.703,41.444,44.184,46.925,0.39365,0.39669,0.40172,0.40865,0.41739,0.42783,0.43985,0.45332,8.2721,2
"335",27.729,30.458,33.187,35.916,38.645,41.374,44.103,46.832,0.37705,0.37924,0.38287,0.38789,0.39425,0.40189,0.41074,0.42071,8.7406,2
"336",27.461,29.922,32.383,34.844,37.305,39.766,42.227,44.688,3.6794,3.6974,3.7271,3.7684,3.8207,3.8838,3.957,4.0399,17.711,2
"337",27.515,30.029,32.544,35.058,37.573,40.087,42.602,45.116,3.2543,3.2676,3.2895,3.32,3.3589,3.4057,3.4603,3.5222,20.035,2
"338",27.551,30.101,32.652,35.203,37.754,40.304,42.855,45.406,2.966,2.9763,2.9935,3.0173,3.0477,3.0844,3.1273,3.176,22.243,2
"339",27.59,30.181,32.771,35.362,37.952,40.543,43.133,45.723,2.8044,2.8129,2.827,2.8467,2.8718,2.9022,2.9378,2.9782,24.525,2
"340",27.608,30.216,32.824,35.433,38.041,40.649,43.257,45.865,2.6246,2.6317,2.6434,2.6598,2.6807,2.706,2.7356,2.7693,26.549,2
"341",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"342",25.571,26.141,26.712,27.282,27.853,28.424,28.994,29.565,0.00058326,0.00059657,0.00061812,0.00064707,0.0006825,0.00072345,0.00076904,0.00081849,3.1612,2
"343",26.177,27.355,28.532,29.709,30.887,32.064,33.241,34.419,0.000583,0.00059554,0.00061587,0.00064326,0.00067684,0.00071575,0.00075917,0.00080636,597850000,2
"344",26.72,28.439,30.159,31.878,33.598,35.317,37.037,38.756,0.00058276,0.00059462,0.00061387,0.00063984,0.00067177,0.00070883,0.00075028,0.00079543,1134900000,2
"345",27.215,29.431,31.646,33.861,36.076,38.292,40.507,42.722,0.00058255,0.00059379,0.00061207,0.00063677,0.00066719,0.00070259,0.00074224,0.00078552,1636900000,2
"346",27.662,30.324,32.987,35.649,38.311,40.973,43.636,46.298,0.00058237,0.00059305,0.00061045,0.000634,0.00066305,0.00069692,0.00073493,0.00077649,2090100000,2
"347",28.06,31.119,34.179,37.239,40.298,43.358,46.418,49.477,0.00058219,0.00059238,0.00060898,0.00063148,0.00065928,0.00069175,0.00072826,0.00076823,2486200000,2
"348",28.414,31.827,35.241,38.654,42.068,45.481,48.895,52.309,0.00058204,0.00059177,0.00060763,0.00062918,0.00065584,0.00068702,0.00072213,0.00076064,2831700000,2
"349",28.734,32.468,36.202,39.935,43.669,47.403,51.137,54.871,0.0005819,0.00059121,0.00060641,0.00062707,0.00065268,0.00068267,0.0007165,0.00075364,3141600000,2
"350",29.044,33.088,37.132,41.176,45.219,49.263,53.307,57.351,0.00058177,0.00059069,0.00060528,0.00062513,0.00064976,0.00067866,0.00071129,0.00074718,3458400000,2
"351",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2
"352",24.603,24.206,23.808,23.411,23.014,22.617,22.22,21.823,18.508,18.576,18.689,18.847,19.047,19.288,19.57,19.89,4.4218,2
"353",24.579,24.159,23.738,23.317,22.897,22.476,22.056,21.635,16.022,16.095,16.218,16.387,16.603,16.862,17.164,17.506,8.484,2
"354",24.38,23.759,23.139,22.519,21.899,21.278,20.658,20.038,12.639,12.714,12.837,13.008,13.225,13.485,13.786,14.125,12.099,2
"355",24.115,23.231,22.346,21.461,20.576,19.692,18.807,17.922,10.648,10.714,10.822,10.972,11.162,11.389,11.653,11.949,15.635,2
