,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
7974,25.177,25.354,25.531,25.707,25.884,26.061,26.238,26.415,15.588,15.671,15.809,15.999,16.24,16.53,16.867,17.247,12.512,18,4,27
7975,25.224,25.448,25.672,25.896,26.121,26.345,26.569,26.793,16.301,16.381,16.513,16.697,16.93,17.211,17.537,17.906,16.864,18,5,27
7976,25.271,25.542,25.813,26.084,26.355,26.627,26.898,27.169,16.8,16.878,17.007,17.186,17.414,17.689,18.007,18.368,21.235,18,6,27
7977,25.32,25.641,25.961,26.281,26.602,26.922,27.242,27.562,17.027,17.104,17.231,17.408,17.633,17.904,18.22,18.577,25.569,18,7,27
7978,25.37,25.741,26.111,26.481,26.851,27.222,27.592,27.962,17.155,17.232,17.358,17.533,17.757,18.025,18.338,18.693,29.891,18,8,27
7979,25.42,25.841,26.261,26.682,27.102,27.523,27.943,28.364,17.241,17.317,17.442,17.617,17.838,18.106,18.417,18.769,34.211,18,9,27
7980,25.471,25.943,26.414,26.886,27.357,27.829,28.3,28.772,17.274,17.35,17.475,17.648,17.869,18.135,18.445,18.796,38.516,18,10,27
7981,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,19,1,27
7982,25.25,25.499,25.749,25.998,26.248,26.497,26.747,26.997,7.8205,7.9984,8.2863,8.6733,9.1469,9.6944,10.304,10.965,3.5001,19,2,27
7983,24.817,24.633,24.45,24.267,24.083,23.9,23.716,23.533,12.269,12.381,12.566,12.82,13.139,13.518,13.954,14.44,7.8645,19,3,27
7984,24.893,24.787,24.68,24.573,24.466,24.36,24.253,24.146,11.083,11.201,11.395,11.662,11.996,12.392,12.844,13.346,11.472,19,4,27
7985,24.556,24.111,23.667,23.223,22.778,22.334,21.889,21.445,10.319,10.416,10.574,10.793,11.067,11.393,11.767,12.185,15.134,19,5,27
7986,24.284,23.569,22.853,22.138,21.422,20.707,19.991,19.276,9.3495,9.4284,9.5585,9.7377,9.9634,10.233,10.542,10.888,18.613,19,6,27
7987,24.546,24.091,23.637,23.182,22.728,22.273,21.819,21.364,12.06,12.137,12.263,12.438,12.659,12.924,13.231,13.576,23.594,19,7,27
7988,24.68,24.36,24.04,23.719,23.399,23.079,22.759,22.439,13.526,13.6,13.722,13.891,14.105,14.363,14.662,14.999,28.239,19,8,27
7989,24.771,24.541,24.312,24.082,23.853,23.623,23.394,23.164,14.411,14.483,14.602,14.767,14.976,15.229,15.521,15.852,32.738,19,9,27
7990,24.814,24.629,24.443,24.257,24.071,23.886,23.7,23.514,13.864,13.936,14.055,14.22,14.429,14.681,14.973,15.303,36.472,19,10,27
7991,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,27
7992,25.046,25.093,25.139,25.186,25.232,25.278,25.325,25.371,21.554,21.623,21.738,21.898,22.102,22.349,22.638,22.966,4.4895,20,2,27
7993,25.091,25.183,25.274,25.366,25.457,25.549,25.64,25.732,21.868,21.937,22.05,22.207,22.408,22.651,22.935,23.259,9.0101,20,3,27
7994,25.139,25.278,25.417,25.556,25.694,25.833,25.972,26.111,21.597,21.666,21.78,21.94,22.142,22.388,22.674,23.001,13.481,20,4,27
7995,25.185,25.371,25.556,25.741,25.926,26.112,26.297,26.482,21.588,21.657,21.771,21.93,22.132,22.377,22.664,22.989,17.977,20,5,27
7996,25.232,25.464,25.696,25.928,26.161,26.393,26.625,26.857,21.539,21.608,21.722,21.881,22.083,22.328,22.615,22.94,22.466,20,6,27
7997,25.28,25.559,25.839,26.119,26.399,26.678,26.958,27.238,21.447,21.516,21.631,21.79,21.993,22.238,22.525,22.851,26.94,20,7,27
7998,25.326,25.653,25.979,26.306,26.632,26.958,27.285,27.611,21.444,21.512,21.627,21.785,21.988,22.233,22.519,22.845,31.436,20,8,27
7999,25.374,25.747,26.121,26.494,26.868,27.241,27.615,27.988,21.416,21.485,21.599,21.758,21.96,22.205,22.491,22.816,35.926,20,9,27
8000,25.421,25.841,26.262,26.682,27.103,27.524,27.944,28.365,21.395,21.464,21.578,21.736,21.938,22.183,22.468,22.793,40.418,20,10,27
8001,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,27
8002,25.344,25.687,26.031,26.374,26.718,27.061,27.405,27.748,0.00010866,0.00011188,0.00011704,0.0001239,0.0001322,0.00014168,0.00015213,0.00016336,2.9239,21,2,27
8003,26.543,28.085,29.628,31.17,32.713,34.255,35.798,37.34,0.00010805,0.00010946,0.00011177,0.00011494,0.00011888,0.00012352,0.0001288,0.00013463,5374100000,21,3,27
8004,26.832,28.663,30.495,32.326,34.158,35.989,37.821,39.653,0.00010788,0.00010878,0.00011027,0.00011233,0.00011492,0.00011801,0.00012155,0.00012552,6502200000,21,4,27
8005,26.967,28.934,30.901,32.869,34.836,36.803,38.77,40.737,0.00010779,0.00010846,0.00010956,0.00011109,0.00011301,0.00011533,0.000118,0.00012102,7031500000,21,5,27
8006,27.056,29.113,31.169,33.226,35.282,37.339,39.395,41.452,0.00010775,0.00010827,0.00010915,0.00011036,0.00011189,0.00011374,0.00011589,0.00011832,7427500000,21,6,27
8007,27.129,29.258,31.388,33.517,35.646,37.775,39.904,42.034,0.00010772,0.00010815,0.00010888,0.00010988,0.00011116,0.0001127,0.00011449,0.00011653,7829400000,21,7,27
8008,27.172,29.345,31.517,33.69,35.862,38.034,40.207,42.379,0.0001077,0.00010807,0.00010868,0.00010954,0.00011063,0.00011195,0.0001135,0.00011525,8030500000,21,8,27
8009,27.204,29.407,31.611,33.814,36.018,38.222,40.425,42.629,0.00010768,0.000108,0.00010854,0.00010929,0.00011024,0.0001114,0.00011275,0.00011429,8172200000,21,9,27
8010,27.234,29.468,31.701,33.935,36.169,38.403,40.637,42.871,0.00010767,0.00010795,0.00010843,0.00010909,0.00010994,0.00011097,0.00011217,0.00011354,8344300000,21,10,27
8011,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,22,1,27
8012,25.84,26.679,27.519,28.359,29.198,30.038,30.877,31.717,3.2797,3.412,3.6217,3.8964,4.2234,4.5915,4.9917,5.4169,3.2032,22,2,27
8013,24.815,24.629,24.444,24.259,24.074,23.888,23.703,23.518,8.5037,8.5985,8.7542,8.9678,9.235,9.5515,9.9126,10.313,7.2064,22,3,27
8014,24.859,24.717,24.576,24.435,24.294,24.152,24.011,23.87,7.034,7.0995,7.2075,7.356,7.5426,7.7646,8.019,8.3029,10.351,22,4,27
8015,24.971,24.941,24.912,24.883,24.854,24.824,24.795,24.766,10.401,10.472,10.588,10.75,10.954,11.199,11.481,11.798,15.135,22,5,27
8016,25.069,25.138,25.207,25.276,25.345,25.414,25.483,25.552,10.525,10.594,10.709,10.868,11.069,11.309,11.587,11.9,18.957,22,6,27
8017,25.126,25.251,25.377,25.502,25.628,25.753,25.879,26.004,11.597,11.666,11.781,11.939,12.139,12.38,12.658,12.971,23.294,22,7,27
8018,25.177,25.354,25.531,25.708,25.885,26.062,26.239,26.416,12.354,12.422,12.535,12.692,12.891,13.13,13.407,13.719,27.601,22,8,27
8019,25.226,25.451,25.677,25.902,26.128,26.353,26.579,26.804,12.878,12.946,13.058,13.213,13.411,13.648,13.923,14.234,31.868,22,9,27
8020,25.272,25.545,25.817,26.09,26.362,26.635,26.907,27.18,13.293,13.36,13.471,13.625,13.821,14.056,14.33,14.639,36.134,22,10,27
8021,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,23,1,27
8022,24.946,24.893,24.839,24.785,24.732,24.678,24.624,24.571,18.631,18.711,18.844,19.028,19.263,19.545,19.874,20.247,4.3438,23,2,27
8023,24.989,24.978,24.967,24.956,24.945,24.934,24.923,24.912,14.495,14.596,14.762,14.992,15.282,15.63,16.031,16.481,8.181,23,3,27
8024,24.895,24.789,24.684,24.578,24.473,24.368,24.262,24.157,12.372,12.461,12.609,12.812,13.069,13.376,13.73,14.127,11.822,23,4,27
8025,24.67,24.34,24.01,23.68,23.35,23.02,22.69,22.36,11.258,11.336,11.464,11.641,11.864,12.132,12.441,12.788,15.466,23,5,27
8026,24.756,24.511,24.267,24.023,23.778,23.534,23.29,23.045,10.385,10.455,10.569,10.728,10.929,11.169,11.447,11.759,18.921,23,6,27
8027,25.292,25.584,25.876,26.168,26.46,26.751,27.043,27.335,12.221,12.277,12.369,12.497,12.659,12.855,13.083,13.341,23.688,23,7,27
8028,25.625,26.25,26.875,27.5,28.125,28.75,29.376,30.001,12.578,12.625,12.703,12.811,12.949,13.115,13.308,13.529,28.006,23,8,27
8029,25.876,26.752,27.628,28.503,29.379,30.255,31.131,32.007,12.365,12.405,12.472,12.565,12.683,12.826,12.994,13.184,32.063,23,9,27
8030,26.085,27.171,28.256,29.342,30.427,31.513,32.598,33.684,12.028,12.063,12.121,12.201,12.304,12.429,12.575,12.741,36.012,23,10,27
8031,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,24,1,27
8032,25.376,25.753,26.129,26.505,26.882,27.258,27.634,28.011,19.716,19.781,19.889,20.04,20.231,20.463,20.734,21.042,4.4756,24,2,27
8033,25.949,26.898,27.848,28.797,29.746,30.695,31.645,32.594,15.312,15.375,15.479,15.625,15.81,16.033,16.293,16.588,8.7843,24,3,27
8034,27.681,30.361,33.042,35.722,38.403,41.083,43.764,46.444,0.21029,0.21191,0.2146,0.2183,0.22297,0.22856,0.23498,0.24218,6.8546,24,4,27
8035,27.676,30.353,33.029,35.706,38.382,41.059,43.735,46.412,0.18479,0.18586,0.18764,0.1901,0.19322,0.19697,0.2013,0.20619,6.4588,24,5,27
8036,27.688,30.377,33.065,35.754,38.442,41.131,43.819,46.508,0.27168,0.27294,0.27504,0.27795,0.28165,0.2861,0.29128,0.29714,7.8742,24,6,27
8037,27.67,30.339,33.009,35.678,38.348,41.018,43.687,46.357,0.43182,0.4335,0.43629,0.44015,0.44507,0.45102,0.45794,0.4658,10.348,24,7,27
8038,27.67,30.34,33.01,35.681,38.351,41.021,43.691,46.361,0.3941,0.39541,0.39759,0.40062,0.40449,0.40916,0.41462,0.42083,10.457,24,8,27
8039,27.673,30.347,33.02,35.693,38.367,41.04,43.713,46.386,0.37086,0.37194,0.37374,0.37624,0.37943,0.3833,0.38782,0.39296,10.594,24,9,27
8040,27.669,30.338,33.007,35.677,38.346,41.015,43.684,46.353,0.3618,0.36274,0.3643,0.36647,0.36925,0.37261,0.37654,0.38104,10.871,24,10,27
8041,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,25,1,27
8042,25.472,25.944,26.416,26.888,27.36,27.831,28.303,28.775,9.3828,9.5063,9.7086,9.9848,10.329,10.735,11.196,11.705,3.7793,25,2,27
8043,25.169,25.338,25.508,25.677,25.846,26.015,26.185,26.354,9.0818,9.176,9.3308,9.5434,9.8099,10.126,10.488,10.89,7.3226,25,3,27
8044,25.214,25.429,25.643,25.857,26.072,26.286,26.5,26.715,7.2428,7.3366,7.4905,7.7007,7.9628,8.2718,8.6228,9.0108,10.327,25,4,27
8045,24.924,24.848,24.772,24.695,24.619,24.543,24.467,24.391,12.222,12.306,12.446,12.64,12.884,13.176,13.513,13.892,15.712,25,5,27
8046,24.548,24.097,23.645,23.194,22.742,22.291,21.839,21.387,12.264,12.333,12.447,12.605,12.805,13.046,13.325,13.64,19.788,25,6,27
8047,24.767,24.535,24.302,24.07,23.837,23.604,23.372,23.139,11.951,12.007,12.098,12.226,12.388,12.583,12.81,13.067,23.545,25,7,27
8048,24.941,24.881,24.822,24.763,24.703,24.644,24.585,24.525,11.968,12.019,12.105,12.223,12.374,12.556,12.767,13.007,27.449,25,8,27
8049,25.086,25.172,25.258,25.344,25.43,25.516,25.602,25.688,11.79,11.838,11.918,12.028,12.168,12.337,12.535,12.758,31.259,25,9,27
8050,25.213,25.426,25.64,25.853,26.066,26.279,26.493,26.706,11.529,11.574,11.648,11.75,11.881,12.039,12.222,12.431,34.992,25,10,27
8051,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,26,1,27
8052,24.436,23.871,23.307,22.742,22.178,21.613,21.049,20.484,7.3583,7.4959,7.7198,8.0228,8.3963,8.8313,9.3193,9.8524,3.6002,26,2,27
8053,24.597,24.194,23.792,23.389,22.986,22.583,22.181,21.778,10.851,10.963,11.148,11.402,11.721,12.099,12.53,13.011,7.6899,26,3,27
8054,23.936,22.872,21.808,20.744,19.68,18.616,17.552,16.488,10.143,10.221,10.351,10.529,10.754,11.023,11.332,11.679,11.847,26,4,27
8055,24.524,24.048,23.571,23.095,22.619,22.143,21.667,21.191,13.01,13.075,13.184,13.336,13.527,13.758,14.026,14.329,16.11,26,5,27
8056,24.766,24.533,24.299,24.066,23.832,23.599,23.365,23.132,13.21,13.269,13.366,13.501,13.673,13.879,14.12,14.392,20.107,26,6,27
8057,24.955,24.909,24.864,24.818,24.773,24.727,24.682,24.636,12.991,13.044,13.132,13.254,13.409,13.596,13.814,14.062,24.011,26,7,27
8058,25.117,25.233,25.35,25.466,25.583,25.699,25.816,25.933,12.642,12.69,12.77,12.88,13.021,13.191,13.389,13.614,27.844,26,8,27
8059,25.261,25.521,25.782,26.043,26.303,26.564,26.825,27.085,12.255,12.298,12.37,12.471,12.599,12.754,12.935,13.14,31.617,26,9,27
8060,25.389,25.777,26.166,26.554,26.943,27.332,27.72,28.109,11.856,11.895,11.961,12.053,12.17,12.311,12.476,12.663,35.327,26,10,27
8061,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,27,1,27
8062,25.043,25.086,25.13,25.173,25.216,25.259,25.303,25.346,23.128,23.192,23.3,23.449,23.64,23.871,24.141,24.449,4.56,27,2,27
8063,25.086,25.172,25.259,25.345,25.431,25.517,25.603,25.689,23.206,23.271,23.377,23.526,23.716,23.946,24.215,24.521,9.1286,27,3,27
8064,25.13,25.26,25.39,25.52,25.65,25.78,25.91,26.04,23.081,23.145,23.252,23.402,23.592,23.823,24.092,24.4,13.679,27,4,27
8065,25.174,25.348,25.521,25.695,25.869,26.043,26.216,26.39,23.02,23.084,23.192,23.341,23.532,23.762,24.032,24.34,18.233,27,5,27
8066,25.218,25.437,25.655,25.874,26.092,26.311,26.529,26.748,22.883,22.948,23.056,23.206,23.397,23.629,23.9,24.208,22.766,27,6,27
8067,25.262,25.524,25.787,26.049,26.311,26.573,26.836,27.098,22.878,22.943,23.051,23.2,23.391,23.623,23.893,24.201,27.324,27,7,27
8068,25.307,25.614,25.921,26.228,26.535,26.842,27.149,27.457,22.795,22.86,22.968,23.117,23.309,23.54,23.811,24.12,31.859,27,8,27
8069,25.352,25.704,26.057,26.409,26.761,27.113,27.466,27.818,22.711,22.776,22.884,23.034,23.225,23.457,23.729,24.038,36.389,27,9,27
8070,25.397,25.795,26.192,26.589,26.987,27.384,27.781,28.179,22.65,22.715,22.822,22.973,23.164,23.396,23.668,23.977,40.922,27,10,27
8071,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,28,1,27
8072,25.057,25.115,25.172,25.229,25.287,25.344,25.402,25.459,17.433,17.518,17.66,17.856,18.106,18.406,18.755,19.149,4.2773,28,2,27
8073,25.117,25.234,25.351,25.468,25.585,25.702,25.819,25.936,17.086,17.173,17.317,17.516,17.77,18.074,18.428,18.828,8.5178,28,3,27
8074,25.176,25.351,25.527,25.703,25.878,26.054,26.23,26.405,17.075,17.162,17.306,17.505,17.757,18.061,18.414,18.813,12.78,28,4,27
8075,25.233,25.467,25.7,25.934,26.167,26.401,26.634,26.867,17.134,17.22,17.363,17.561,17.812,18.114,18.464,18.861,17.061,28,5,27
8076,25.294,25.588,25.882,26.176,26.47,26.764,27.058,27.352,17.002,17.088,17.231,17.43,17.682,17.985,18.337,18.734,21.296,28,6,27
8077,25.354,25.708,26.062,26.417,26.771,27.125,27.479,27.833,16.94,17.026,17.17,17.368,17.62,17.923,18.275,18.673,25.544,28,7,27
8078,25.417,25.834,26.251,26.668,27.085,27.502,27.919,28.336,16.783,16.87,17.014,17.213,17.466,17.771,18.124,18.524,29.75,28,8,27
8079,25.479,25.958,26.437,26.917,27.396,27.875,28.354,28.833,16.693,16.78,16.924,17.124,17.377,17.682,18.036,18.436,33.972,28,9,27
8080,25.541,26.082,26.623,27.164,27.705,28.246,28.788,29.329,16.63,16.717,16.862,17.061,17.315,17.62,17.974,18.373,38.202,28,10,27
8081,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,29,1,27
8082,24.79,24.58,24.369,24.159,23.949,23.739,23.528,23.318,9.3515,9.5036,9.7518,10.089,10.507,10.996,11.547,12.152,3.6716,29,2,27
8083,25.114,25.227,25.341,25.454,25.568,25.681,25.795,25.908,10.532,10.658,10.866,11.15,11.506,11.926,12.403,12.933,7.548,29,3,27
8084,25.363,25.725,26.088,26.45,26.813,27.175,27.538,27.9,10.175,10.296,10.494,10.765,11.104,11.504,11.961,12.466,11.279,29,4,27
8085,25.622,26.244,26.866,27.487,28.109,28.731,29.353,29.975,9.7444,9.8595,10.048,10.307,10.631,11.013,11.448,11.931,14.978,29,5,27
8086,25.894,26.787,27.681,28.575,29.468,30.362,31.256,32.149,9.2054,9.3152,9.4953,9.7418,10.05,10.414,10.829,11.288,18.606,29,6,27
8087,26.177,27.355,28.532,29.709,30.886,32.064,33.241,34.418,8.6692,8.773,8.9433,9.1764,9.4676,9.8119,10.204,10.638,22.195,29,7,27
8088,26.469,27.937,29.406,30.874,32.343,33.812,35.28,36.749,7.9984,8.0958,8.2556,8.4742,8.7472,9.0698,9.4368,9.8432,25.623,29,8,27
8089,26.755,28.51,30.264,32.019,33.774,35.529,37.284,39.038,7.3653,7.4555,7.6033,7.8057,8.0583,8.3568,8.6963,9.0723,28.96,29,9,27
8090,27.019,29.038,31.056,33.075,35.094,37.113,39.131,41.15,6.7647,6.8471,6.9823,7.1673,7.3983,7.6713,7.9818,8.3257,32.156,29,10,27
8091,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,30,1,27
8092,24.705,24.409,24.114,23.818,23.523,23.227,22.932,22.636,16.196,16.281,16.42,16.614,16.859,17.154,17.497,17.884,4.2476,30,2,27
8093,24.165,23.33,22.495,21.66,20.825,19.99,19.155,18.32,10.958,11.049,11.197,11.402,11.661,11.969,12.323,12.72,8.0064,30,3,27
8094,24.603,24.205,23.808,23.41,23.013,22.615,22.218,21.82,12.29,12.361,12.477,12.638,12.842,13.087,13.371,13.691,11.92,30,4,27
8095,25.118,25.235,25.353,25.47,25.588,25.706,25.823,25.941,14.978,15.035,15.128,15.258,15.423,15.622,15.854,16.118,16.573,30,5,27
8096,25.422,25.844,26.266,26.688,27.11,27.532,27.954,28.376,15.219,15.268,15.348,15.46,15.603,15.776,15.977,16.207,20.892,30,6,27
8097,25.675,26.351,27.026,27.702,28.377,29.053,29.728,30.404,14.901,14.943,15.014,15.112,15.238,15.39,15.568,15.77,25.086,30,7,27
8098,25.888,26.776,27.664,28.553,29.441,30.329,31.217,32.105,14.278,14.315,14.377,14.464,14.575,14.709,14.866,15.045,29.125,30,8,27
8099,26.07,27.14,28.21,29.28,30.35,31.42,32.489,33.559,13.604,13.637,13.692,13.769,13.867,13.986,14.125,14.283,33.052,30,9,27
8100,26.224,27.448,28.672,29.896,31.12,32.344,33.568,34.792,12.955,12.984,13.033,13.101,13.187,13.293,13.416,13.557,36.879,30,10,27
8101,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1,1,28
8102,25.564,26.129,26.693,27.257,27.822,28.386,28.95,29.515,3.0398,3.3593,3.8331,4.4117,5.0593,5.7527,6.4771,7.2232,2.6842,1,2,28
8103,24.996,24.991,24.987,24.983,24.978,24.974,24.969,24.965,3.4302,3.5078,3.6334,3.8023,4.009,4.248,4.5142,4.803,5.7365,1,3,28
8104,24.894,24.788,24.683,24.577,24.471,24.365,24.259,24.154,9.7762,9.8735,10.034,10.254,10.53,10.857,11.233,11.65,11.136,1,4,28
8105,25.125,25.25,25.375,25.5,25.626,25.751,25.876,26.001,10.588,10.678,10.826,11.031,11.288,11.596,11.948,12.343,15.154,1,5,28
8106,25.308,25.616,25.923,26.231,26.539,26.847,27.155,27.463,9.9869,10.07,10.207,10.396,10.635,10.919,11.245,11.611,18.706,1,6,28
8107,25.009,25.019,25.028,25.038,25.047,25.057,25.066,25.076,10.374,10.447,10.568,10.735,10.945,11.197,11.488,11.815,22.628,1,7,28
8108,24.859,24.717,24.576,24.435,24.294,24.152,24.011,23.87,9.8422,9.9042,10.007,10.148,10.328,10.543,10.791,11.071,26.087,1,8,28
8109,25.329,25.657,25.986,26.315,26.643,26.972,27.301,27.63,10.958,11.009,11.092,11.209,11.356,11.534,11.74,11.974,30.728,1,9,28
8110,25.633,26.265,26.898,27.531,28.163,28.796,29.428,30.061,11.189,11.231,11.302,11.4,11.525,11.675,11.851,12.05,34.925,1,10,28
8111,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2,1,28
8112,25.068,25.136,25.205,25.273,25.341,25.409,25.478,25.546,14.657,14.759,14.926,15.158,15.451,15.801,16.205,16.659,4.1039,2,2,28
8113,25.134,25.268,25.402,25.536,25.67,25.804,25.938,26.072,14.922,15.021,15.185,15.412,15.699,16.042,16.439,16.885,8.2481,2,3,28
8114,25.2,25.4,25.601,25.801,26.001,26.201,26.401,26.602,14.981,15.08,15.242,15.467,15.752,16.092,16.486,16.929,12.391,2,4,28
8115,25.266,25.532,25.798,26.064,26.33,26.596,26.862,27.128,15.034,15.132,15.294,15.517,15.799,16.138,16.529,16.969,16.544,2,5,28
8116,25.333,25.666,25.999,26.332,26.665,26.998,27.331,27.664,15.011,15.109,15.27,15.492,15.774,16.111,16.501,16.94,20.683,2,6,28
8117,25.399,25.798,26.196,26.595,26.994,27.393,27.791,28.19,15.042,15.139,15.299,15.52,15.8,16.135,16.523,16.96,24.845,2,7,28
8118,25.469,25.938,26.408,26.877,27.346,27.815,28.284,28.754,14.915,15.012,15.172,15.394,15.675,16.012,16.4,16.838,28.944,2,8,28
8119,25.491,25.982,26.473,26.965,27.456,27.947,28.438,28.929,14.017,14.118,14.285,14.515,14.806,15.153,15.554,16.004,32.576,2,9,28
8120,25.618,26.236,26.854,27.472,28.09,28.707,29.325,29.943,13.225,13.327,13.494,13.725,14.016,14.363,14.763,15.212,36.18,2,10,28
8121,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,3,1,28
8122,25.05,25.1,25.149,25.199,25.249,25.299,25.349,25.399,20.069,20.143,20.267,20.438,20.657,20.921,21.228,21.578,4.4181,3,2,28
8123,25.101,25.202,25.303,25.404,25.505,25.606,25.707,25.808,19.805,19.881,20.005,20.179,20.399,20.666,20.976,21.329,8.8124,3,3,28
8124,25.152,25.303,25.455,25.607,25.758,25.91,26.062,26.214,19.775,19.851,19.975,20.148,20.369,20.635,20.945,21.298,13.218,3,4,28
8125,25.245,25.49,25.735,25.98,26.225,26.47,26.715,26.96,17.574,17.657,17.795,17.986,18.229,18.522,18.862,19.247,17.165,3,5,28
8126,25.209,25.418,25.627,25.836,26.045,26.253,26.462,26.671,16.132,16.219,16.364,16.564,16.818,17.123,17.477,17.877,21.012,3,6,28
8127,25.423,25.845,26.268,26.69,27.113,27.535,27.958,28.38,15.595,15.68,15.82,16.014,16.261,16.557,16.9,17.288,25.077,3,7,28
8128,25.413,25.826,26.238,26.651,27.064,27.477,27.889,28.302,14.578,14.658,14.792,14.977,15.212,15.495,15.822,16.191,28.774,3,8,28
8129,25.451,25.903,26.354,26.805,27.256,27.708,28.159,28.61,15.255,15.333,15.463,15.643,15.871,16.146,16.465,16.826,33.25,3,9,28
8130,25.492,25.985,26.477,26.969,27.462,27.954,28.447,28.939,15.744,15.82,15.947,16.124,16.347,16.617,16.93,17.284,37.696,3,10,28
8131,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,4,1,28
8132,25.052,25.104,25.156,25.208,25.26,25.312,25.364,25.416,19.245,19.322,19.451,19.63,19.857,20.131,20.451,20.813,4.3762,4,2,28
8133,25.104,25.207,25.311,25.414,25.518,25.621,25.725,25.828,19.313,19.39,19.518,19.696,19.922,20.194,20.512,20.873,8.7622,4,3,28
8134,25.155,25.31,25.465,25.619,25.774,25.929,26.084,26.239,19.372,19.449,19.576,19.753,19.977,20.249,20.565,20.923,13.156,4,4,28
8135,25.208,25.416,25.624,25.832,26.04,26.248,26.456,26.664,19.225,19.302,19.43,19.608,19.833,20.106,20.423,20.783,17.517,4,5,28
8136,25.259,25.517,25.776,26.034,26.293,26.551,26.81,27.068,19.338,19.414,19.541,19.717,19.94,20.211,20.526,20.883,21.932,4,6,28
8137,24.91,24.82,24.73,24.639,24.549,24.459,24.369,24.279,19.423,19.489,19.597,19.747,19.939,20.171,20.441,20.749,26.317,4,7,28
8138,24.957,24.914,24.871,24.828,24.785,24.742,24.699,24.656,19.625,19.69,19.797,19.946,20.136,20.365,20.634,20.939,30.77,4,8,28
8139,25,25.001,25.001,25.002,25.002,25.003,25.003,25.004,19.646,19.711,19.818,19.966,20.156,20.385,20.652,20.957,35.173,4,9,28
8140,25.044,25.087,25.131,25.175,25.218,25.262,25.306,25.349,19.663,19.727,19.834,19.982,20.171,20.399,20.666,20.97,39.577,4,10,28
8141,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,5,1,28
8142,25.048,25.096,25.144,25.193,25.241,25.289,25.337,25.385,20.77,20.842,20.961,21.127,21.338,21.594,21.892,22.231,4.4524,5,2,28
8143,25.231,25.462,25.693,25.924,26.155,26.386,26.617,26.848,15.859,15.944,16.086,16.282,16.53,16.829,17.175,17.566,8.3907,5,3,28
8144,25.568,26.136,26.704,27.272,27.84,28.408,28.976,29.544,14.347,14.427,14.559,14.743,14.975,15.255,15.578,15.944,12.419,5,4,28
8145,25.538,26.077,26.615,27.153,27.692,28.23,28.769,29.307,16.058,16.133,16.257,16.429,16.647,16.911,17.217,17.563,16.93,5,5,28
8146,25.658,26.317,26.975,27.633,28.292,28.95,29.608,30.266,14.156,14.234,14.362,14.54,14.766,15.037,15.352,15.707,20.574,5,6,28
8147,25.598,26.196,26.794,27.392,27.99,28.588,29.186,29.784,13.805,13.883,14.011,14.188,14.413,14.683,14.996,15.349,24.457,5,7,28
