,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
15954,42.566,37.072,22.288,15.084,18.471,22.931,24.642,24.965,0.020294,0.020294,0.020294,5.9462,11.291,12.804,12.946,12.95,10.83,6,4,54
15955,42.566,37.072,22.288,17.044,21.601,24.861,25.228,25.06,0.020294,0.020294,0.020294,0.020294,4.9912,9.7628,11.116,11.238,13.526,6,5,54
15956,42.212,37.003,22.356,17.031,21.474,24.728,25.167,25.046,0.60419,0.69398,0.69399,0.69669,5.1733,9.7594,11.005,11.109,14.601,6,6,54
15957,42.287,37.032,22.327,17.037,21.531,24.775,25.184,25.049,0.43232,0.52774,0.52774,0.52895,5.1123,9.7526,11.02,11.127,14.956,6,7,54
15958,42.289,37.034,22.326,17.034,20.48,19.16,11.897,7.5387,0.43272,0.52841,0.52841,0.52953,5.4468,10.114,8.0118,0.52995,19.419,6,8,54
15959,42.249,37.045,22.315,17.037,20.52,19.196,11.907,7.5345,0.35338,0.44604,0.44604,0.44671,5.439,10.122,8.016,0.44696,19.487,6,9,54
15960,42.143,37.036,22.324,17.035,20.524,19.207,11.916,7.5379,0.39777,0.51207,0.51207,0.51306,5.4806,10.145,8.0261,0.51345,20.424,6,10,54
15961,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,7,1,54
15962,3.6567,13.487,23.193,24.917,24.999,25,25,25,0.127,17.972,21.267,21.343,21.344,21.344,21.344,21.344,4.4797,7,2,54
15963,3.6572,19.691,26.651,25.263,25.006,25,25,25,0.127,0.127,13.405,15.529,15.552,15.552,15.552,15.552,8.2024,7,3,54
15964,3.6563,19.691,36.262,51.749,64.704,74.076,79.349,80.566,0.0011282,0.0011282,0.0011282,0.7496,2.8189,6.4698,11.612,17.847,11.362,7,4,54
15965,3.6563,19.691,36.262,9.5153,25,25,25,25,0.001128,0.001128,0.001128,0.001128,14.581,14.581,14.581,14.581,16.394,7,5,54
15966,3.6563,19.691,36.262,9.5153,25,25,25,41.489,0.001128,0.001128,0.001128,0.001128,14.982,14.982,14.982,0.001128,20.629,7,6,54
15967,3.6564,19.691,36.262,9.5153,25,25,25,41.473,0.032743,0.032743,0.032743,0.032743,14.978,14.978,14.978,0.028356,18.627,7,7,54
15968,3.6586,19.692,36.261,9.5169,25,25,25,41.56,0.21604,0.21604,0.21604,0.21604,14.997,14.997,14.997,0.1764,20.264,7,8,54
15969,3.6584,19.692,36.261,9.5167,25,25,25,41.598,0.20608,0.20608,0.20608,0.20608,15.006,15.006,15.006,0.16292,19.809,7,9,54
15970,3.6581,19.692,36.261,9.5165,25,25,25,41.62,0.19138,0.19138,0.19138,0.19138,15.011,15.011,15.011,0.14824,19.119,7,10,54
15971,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,8,1,54
15972,25,25,25,25.001,25.082,26.785,36.373,46.084,21.085,21.085,21.085,21.085,21.085,21.009,17.754,0.12667,4.4675,8,2,54
15973,25,25,25,25.001,25.082,26.791,36.411,46.154,21.154,21.154,21.154,21.154,21.154,21.078,17.813,0.12014,3.9144,8,3,54
15974,25,25,25,25.001,25.081,26.781,36.35,46.042,21.044,21.044,21.044,21.044,21.044,20.968,17.72,0.236,4.6772,8,4,54
15975,25,25,25,25.001,25.081,26.778,36.327,45.999,21,21,21,21,21,20.925,17.683,0.21062,4.4056,8,5,54
15976,25,25,25,25.001,25.081,26.781,36.347,46.037,21.038,21.038,21.038,21.038,21.037,20.962,17.715,0.2009,4.1612,8,6,54
15977,25,25,25,25.001,25.082,26.785,36.374,46.086,21.087,21.087,21.087,21.087,21.087,21.011,17.757,0.21989,4.4997,8,7,54
15978,25,25,25,25.001,25.082,26.787,36.383,46.103,21.104,21.104,21.104,21.104,21.104,21.028,17.771,0.20456,4.033,8,8,54
15979,25,25,25,25.001,25.082,26.788,36.393,46.121,21.122,21.122,21.122,21.122,21.121,21.046,17.786,0.19512,3.5901,8,9,54
15980,25,25,25,25.001,25.082,26.79,36.408,46.149,21.15,21.15,21.15,21.15,21.15,21.074,17.81,0.20227,3.714,8,10,54
15981,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,9,1,54
15982,25,25,25,24.999,24.918,23.202,13.546,3.7651,21.235,21.235,21.235,21.235,21.235,21.159,17.881,0.12674,4.4746,9,2,54
15983,42.148,34.25,26.452,25.065,24.919,23.202,13.546,3.7652,0.12674,16.252,19.231,19.3,19.3,19.231,16.252,0.12674,8.7581,9,3,54
15984,42.148,9.1959,25,25,25,25,25,3.7652,0.12674,0.12674,18.21,18.21,18.21,18.21,18.21,0.12674,12.963,9,4,54
15985,42.148,9.196,14.843,25,25,25,25,3.7654,0.12674,0.12674,0.12674,16.568,16.568,16.568,16.568,0.12674,16.906,9,5,54
15986,42.257,9.1969,14.844,25,25,25,25,3.7666,0.19083,0.22035,0.22035,16.596,16.596,16.596,16.596,0.22035,16.819,9,6,54
15987,42.406,9.2,14.846,25,25,25,25,3.7708,0.32431,0.39718,0.39718,16.635,16.635,16.635,16.635,0.39718,17.769,9,7,54
15988,42.529,9.202,14.847,25,25,25,25,3.7734,0.37727,0.47717,0.47717,16.668,16.668,16.668,16.668,0.47717,18.621,9,8,54
15989,42.554,9.2005,14.846,25,25,25,25,3.7715,0.32536,0.42,0.42,16.674,16.674,16.674,16.674,0.42,18.556,9,9,54
15990,42.522,9.1999,14.846,25,25,25,25,3.7706,0.29908,0.39156,0.39156,16.666,16.666,16.666,16.666,0.39156,18.499,9,10,54
15991,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,10,1,54
15992,3.679,13.499,23.195,24.918,24.999,25,25,25,0.12695,17.954,21.245,21.321,21.321,21.321,21.321,21.321,4.4786,10,2,54
15993,3.679,13.499,23.195,24.919,25.083,26.849,36.783,46.844,0.12695,18.175,21.507,21.584,21.584,21.507,18.175,0.12695,8.9818,10,3,54
15994,3.6804,13.5,23.195,24.919,25.084,26.861,36.858,46.983,0.27968,18.236,21.578,21.655,21.655,21.578,18.235,0.24221,9.1332,10,4,54
15995,3.6801,13.5,23.195,24.919,25.084,26.867,36.893,47.048,0.253,18.263,21.61,21.688,21.688,21.61,18.263,0.20657,8.9367,10,5,54
15996,3.6799,13.5,23.195,24.919,25.084,26.87,36.915,47.089,0.23662,18.28,21.631,21.709,21.709,21.631,18.28,0.18707,8.5797,10,6,54
15997,3.6798,13.5,23.195,24.919,25.084,26.868,36.899,47.06,0.22468,18.268,21.616,21.694,21.694,21.616,18.268,0.17403,8.1138,10,7,54
15998,3.6812,13.5,23.195,24.919,25.084,26.874,36.941,47.137,0.33577,18.302,21.656,21.734,21.734,21.656,18.302,0.25646,9.7968,10,8,54
15999,3.6809,13.5,23.195,24.919,25.085,26.876,36.953,47.16,0.3182,18.312,21.668,21.745,21.745,21.668,18.311,0.24054,9.5335,10,9,54
16000,3.6807,13.5,23.195,24.919,25.085,26.875,36.945,47.145,0.30116,18.305,21.66,21.737,21.737,21.66,18.304,0.22587,9.1415,10,10,54
16001,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,11,1,54
16002,25,25,25,25,25.033,25.715,29.553,33.44,8.4411,8.4411,8.4411,8.4411,8.4411,8.4108,7.1082,0.14198,3.5521,11,2,54
16003,39.939,40.934,41.287,40.917,39.825,38.099,35.901,33.442,5.8266,4.1491,2.5102,1.0802,0.14208,0.58369,0.58369,0.14208,7.146,11,3,54
16004,25,24.995,24.662,26.999,39.826,28.646,27.06,33.441,9.8926,9.8926,9.5924,0.11406,0.11406,9.5924,9.6078,0.11406,11.103,11,4,54
16005,46.221,34.932,23.87,26.999,39.827,33.855,30.059,33.441,0.11406,12.161,11.827,0.11406,0.11406,11.827,12.161,0.11406,16.079,11,5,54
16006,45.713,34.465,23.888,27.015,39.783,33.473,29.823,33.42,0.83535,12.092,11.801,0.96401,0.96401,11.801,12.094,0.96418,17.411,11,6,54
16007,45.678,34.406,23.883,27.007,39.804,33.424,29.79,33.43,0.56697,12.084,11.797,0.69415,0.69415,11.797,12.086,0.69421,17.986,11,7,54
16008,45.675,34.394,23.881,27.004,39.812,33.415,29.784,33.434,0.44863,12.083,11.796,0.56733,0.56733,11.796,12.084,0.56737,18.231,11,8,54
16009,45.685,34.4,23.879,27.003,39.816,33.42,29.786,33.436,0.38122,12.084,11.796,0.49205,0.49205,11.796,12.085,0.49207,18.279,11,9,54
16010,45.728,34.443,23.878,27.003,39.817,33.454,29.808,33.436,0.35464,12.091,11.799,0.46424,0.46424,11.799,12.091,0.46426,18.448,11,10,54
16011,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,12,1,54
16012,8.3961,16.044,23.594,24.936,24.999,25,25,25,0.13846,13.982,16.545,16.604,16.604,16.604,16.604,16.604,4.2286,12,2,54
16013,8.396,16.044,23.594,24.937,25.074,26.633,35.407,44.293,0.13847,15.156,17.934,17.999,17.999,17.934,15.156,0.13847,8.6185,12,3,54
16014,8.4035,16.048,23.595,24.937,25.073,26.61,35.255,44.012,0.55253,15.036,17.789,17.853,17.853,17.789,15.035,0.47855,9.4279,12,4,54
16015,8.3995,16.046,23.595,24.937,25.073,26.61,35.261,44.023,0.39117,15.037,17.792,17.856,17.856,17.792,15.037,0.31941,9.4195,12,5,54
16016,8.4021,16.047,23.595,24.937,25.072,26.599,35.187,43.886,0.50122,14.978,17.721,17.784,17.784,17.721,14.977,0.39629,10.433,12,6,54
16017,8.4011,16.046,23.595,24.937,25.072,26.595,35.161,43.838,0.46079,14.955,17.695,17.758,17.758,17.695,14.955,0.35696,10.587,12,7,54
16018,8.4,16.046,23.595,24.937,25.072,26.594,35.157,43.83,0.41317,14.951,17.69,17.754,17.754,17.69,14.95,0.31558,10.429,12,8,54
16019,8.3994,16.046,23.595,24.937,25.072,26.592,35.146,43.809,0.38512,14.941,17.679,17.742,17.742,17.679,14.941,0.29114,10.272,12,9,54
16020,8.4017,16.047,23.595,24.937,25.072,26.585,35.102,43.727,0.48314,14.907,17.637,17.7,17.7,17.637,14.906,0.36239,12.04,12,10,54
16021,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,13,1,54
16022,25,25,25,24.999,24.913,23.094,12.857,2.4891,22.511,22.511,22.511,22.511,22.511,22.43,18.956,0.13007,4.533,13,2,54
16023,40.219,33.209,26.288,25.058,24.914,23.094,12.858,2.4893,0.13007,16.18,19.145,19.214,19.214,19.145,16.18,0.13007,8.7492,13,3,54
16024,40.219,8.1623,25,25,25,25,25,2.4893,0.13008,0.13008,18.456,18.456,18.456,18.456,18.456,0.13008,13.003,13,4,54
16025,40.219,8.1624,34.663,25,25,25,25,2.4894,0.13008,0.13008,0.13008,16.698,16.698,16.698,16.698,0.13008,16.937,13,5,54
16026,40.219,8.1625,34.663,13.629,25,25,25,2.4895,0.13008,0.13008,0.13008,0.13008,15.777,15.777,15.777,0.13008,20.887,13,6,54
16027,40.219,8.1626,34.662,13.629,18.88,25,25,2.4896,0.13008,0.13008,0.13008,0.13008,0.13008,14.618,14.618,0.13008,24.607,13,7,54
16028,40.219,8.1627,34.662,13.63,18.88,24.143,25,2.4898,0.13008,0.13008,0.13008,0.13008,0.13008,0.13008,13.537,0.13008,28.171,13,8,54
16029,40.219,8.1628,34.662,13.63,18.88,24.143,29.641,2.4899,0.13007,0.13007,0.13007,0.13007,0.13007,0.13007,0.13007,0.13007,31.727,13,9,54
16030,40.209,8.1619,34.663,13.629,18.879,24.143,29.641,2.4888,0.018679,0.021568,0.021568,0.021568,0.021568,0.021568,0.021568,0.021568,29.309,13,10,54
16031,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,14,1,54
16032,8.0953,15.881,23.569,24.935,24.999,25,25,25,0.1393,14.235,16.845,16.905,16.905,16.905,16.905,16.905,4.2466,14,2,54
16033,8.0955,15.882,23.569,24.934,24.957,24.087,19.182,14.214,0.1393,11.94,14.129,14.18,14.18,14.129,11.94,0.1393,8.1415,14,3,54
16034,6.4978,6.9956,7.624,8.3727,9.2287,10.177,11.201,12.283,5.7437,5.5836,5.5099,5.5164,5.5961,5.7422,5.9497,6.215,11.144,14,4,54
16035,8.2205,2.65,11.405,21.798,28.127,35.259,31.514,15.02,3.8873,3.8873,11.291,15.321,15.321,11.291,3.8873,3.8873,16.177,14,5,54
16036,8.0947,2.0031,7.1167,22.449,38.679,43.83,32.251,14.214,0.044899,0.044899,6.3798,9.6832,5.352,0.044898,0.044898,0.044898,19.373,14,6,54
16037,8.09,2.0199,7.2846,22.878,39.216,44.118,32.236,14.237,0.57993,0.57993,6.4463,9.756,5.4422,0.50232,0.57903,0.57972,20.271,14,7,54
16038,8.0903,2.0187,7.3489,23.078,39.487,44.274,32.238,14.235,0.55885,0.55885,6.4432,9.7509,5.4286,0.45642,0.55804,0.55866,20.935,14,8,54
16039,8.0914,2.0145,7.3606,23.134,39.57,44.326,32.241,14.229,0.47888,0.47888,6.4268,9.7318,5.404,0.37868,0.47837,0.47876,21.107,14,9,54
16040,8.0917,2.0135,7.3853,23.212,39.676,44.388,32.242,14.228,0.45808,0.45807,6.4248,9.73,5.399,0.35491,0.45763,0.45797,21.38,14,10,54
16041,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,15,1,54
16042,35.993,30.93,25.931,25.042,25.001,25,25,25,0.1424,9.2577,10.955,10.994,10.994,10.994,10.994,10.994,3.8163,15,2,54
16043,35.992,30.929,25.931,25.042,25,24.979,24.863,24.747,0.14239,6.5482,7.7481,7.7759,7.7759,7.7481,6.5482,0.14239,6.94,15,3,54
16044,35.993,25,25,25,25,25,46.413,24.747,0.14246,13.899,13.899,13.899,13.899,13.899,0.14246,0.14246,12.152,15,4,54
16045,35.99,25,25,25,25,25,46.213,24.747,0.39327,13.799,13.799,13.799,13.799,13.799,0.34061,0.39327,12.616,15,5,54
16046,35.992,25,25,25,25,25,46.191,24.747,0.28515,13.786,13.786,13.786,13.786,13.786,0.23284,0.28515,12.312,15,6,54
16047,35.991,25,25,25,25,25,46.254,24.747,0.29309,13.818,13.818,13.818,13.818,13.818,0.23172,0.29309,12.363,15,7,54
16048,35.988,25,25,25,25,25,46.134,24.747,0.45254,13.76,13.76,13.76,13.76,13.76,0.35058,0.45254,14.045,15,8,54
16049,35.988,25,25,25,25,25,46.075,24.747,0.45429,13.729,13.729,13.729,13.729,13.729,0.34701,0.45429,14.428,15,9,54
16050,35.989,25,25,25,25,25,46.102,24.747,0.42615,13.742,13.742,13.742,13.742,13.742,0.32217,0.42615,14.408,15,10,54
16051,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,16,1,54
16052,38.391,32.223,26.134,25.052,25.001,25,25,25,0.13507,11.276,13.343,13.391,13.391,13.391,13.391,13.391,4.0135,16,2,54
16053,38.393,42.674,45.371,45.951,44.451,41.416,37.654,33.935,0.13504,0.13504,1.6088,4.3439,7.5263,10.475,12.755,14.247,7.0361,16,3,54
16054,38.391,42.677,32.995,23.656,22.864,24.364,24.917,24.995,0.026107,0.026107,0.026107,5.954,10.331,11.202,11.249,11.25,10.581,16,4,54
16055,38.393,42.53,32.999,23.715,22.836,24.332,24.909,24.994,0.28274,0.24488,0.28274,5.8419,10.218,11.124,11.177,11.178,10.701,16,5,54
16056,38.393,42.581,32.998,23.694,22.845,24.344,24.912,24.994,0.2325,0.18986,0.2325,5.8807,10.257,11.151,11.202,11.203,10.334,16,6,54
16057,38.396,42.454,33.004,23.749,22.821,24.315,24.904,24.993,0.39874,0.31536,0.39874,5.7872,10.16,11.086,11.142,11.143,11.68,16,7,54
16058,38.397,42.366,33.006,23.785,22.803,24.293,24.899,24.993,0.44407,0.34417,0.44407,5.7168,10.089,11.038,11.097,11.098,12.353,16,8,54
16059,38.401,42.233,33.016,23.849,22.779,24.261,24.889,24.992,0.59897,0.45797,0.59897,5.6267,9.9883,10.973,11.038,11.039,14.172,16,9,54
16060,38.4,42.263,33.013,23.834,22.784,24.268,24.891,24.992,0.55635,0.42096,0.55635,5.6439,10.009,10.986,11.05,11.051,14.373,16,10,54
16061,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,17,1,54
16062,10.42,17.135,23.766,24.944,24.999,25,25,25,0.13634,12.278,14.529,14.581,14.581,14.581,14.581,14.581,4.0987,17,2,54
16063,10.42,17.135,23.766,24.945,25.067,26.491,34.498,42.609,0.13634,13.613,16.108,16.166,16.166,16.108,13.613,0.13634,8.4037,17,3,54
16064,10.419,14.983,19.603,24.252,28.903,33.53,38.108,42.609,0.0027315,0.062401,0.083537,0.07544,0.050477,0.02131,0.0027315,0.0027315,10.586,17,4,54
16065,10.425,14.354,18.711,23.392,28.281,33.247,38.158,42.88,0.56884,0.72629,0.93916,1.0179,0.95766,0.78473,0.55518,0.48982,11.715,17,5,54
16066,10.422,14.518,18.937,23.6,28.418,33.297,38.139,42.848,0.4313,0.54212,0.697,0.75649,0.71618,0.59318,0.42251,0.3514,11.812,17,6,54
16067,10.422,14.608,19.064,23.721,28.504,33.334,38.131,42.814,0.37202,0.4622,0.59205,0.64362,0.61198,0.51016,0.365,0.29381,11.71,17,7,54
16068,10.421,14.667,19.15,23.805,28.567,33.365,38.126,42.781,0.34191,0.42099,0.53783,0.58553,0.55856,0.4677,0.33566,0.2647,11.545,17,8,54
16069,10.424,14.659,19.153,23.83,28.609,33.404,38.128,42.696,0.42202,0.51513,0.65569,0.71411,0.68223,0.57262,0.4125,0.32223,12.689,17,9,54
16070,10.425,14.681,19.19,23.875,28.65,33.429,38.124,42.65,0.42342,0.51697,0.65765,0.71577,0.68364,0.57412,0.4139,0.32005,12.984,17,10,54
16071,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,18,1,54
16072,5.8935,14.694,23.382,24.926,24.999,25,25,25,0.14238,16.089,19.038,19.107,19.107,19.107,19.107,19.107,4.369,18,2,54
16073,5.8934,14.694,23.382,24.927,25.082,26.81,36.536,46.386,0.14238,17.076,20.206,20.279,20.279,20.206,17.076,0.14238,8.857,18,3,54
16074,5.895,14.695,23.383,24.927,25.082,26.823,36.615,46.533,0.29505,17.142,20.284,20.357,20.357,20.284,17.142,0.25553,9.0631,18,4,54
16075,5.894,14.694,23.383,24.927,25.082,26.822,36.607,46.518,0.21209,17.135,20.276,20.349,20.349,20.276,17.135,0.17317,8.4565,18,5,54
16076,5.8976,14.696,23.383,24.927,25.082,26.809,36.528,46.372,0.44625,17.072,20.2,20.273,20.273,20.2,17.072,0.35281,10.346,18,6,54
16077,5.9044,14.7,23.383,24.927,25.081,26.794,36.428,46.186,0.69919,16.995,20.105,20.178,20.178,20.105,16.993,0.54167,12.51,18,7,54
16078,5.9021,14.698,23.383,24.927,25.081,26.794,36.433,46.195,0.62599,16.997,20.109,20.181,20.181,20.109,16.996,0.47816,12.763,18,8,54
16079,5.9006,14.698,23.383,24.927,25.081,26.794,36.434,46.197,0.57148,16.997,20.109,20.182,20.182,20.109,16.996,0.43204,12.898,18,9,54
16080,5.9,14.697,23.383,24.927,25.081,26.797,36.453,46.232,0.54685,17.012,20.127,20.2,20.2,20.127,17.011,0.41018,13.171,18,10,54
16081,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,19,1,54
16082,25,25,25,25,25.03,25.661,29.213,32.81,7.811,7.811,7.811,7.811,7.811,7.783,6.5777,0.14208,3.4745,19,2,54
16083,25.299,26.101,28.139,31.872,36.453,39.297,37.938,32.813,10.685,10.655,10.428,9.4475,6.9361,3.1021,0.14205,0.14205,6.8123,19,3,54
16084,25,25,24.999,24.889,22.688,22.99,37.94,32.811,8.6368,8.6368,8.6368,8.6356,8.0073,0.019691,0.019691,0.019691,10.583,19,4,54
16085,24.951,24.367,20.985,12.718,8.917,22.99,37.94,32.811,12.229,12.208,11.553,7.0347,0.019691,0.019691,0.019691,0.019691,14.371,19,5,54
16086,25.119,25.089,22.346,13.59,8.9169,22.99,37.94,32.811,11.371,10.537,6.0035,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,17.18,19,6,54
16087,31.121,34.213,27.662,13.59,8.9169,22.99,37.94,32.811,10.858,5.1913,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,20.218,19,7,54
16088,47.345,41.846,27.662,13.59,8.9169,22.99,37.94,32.811,5.0179,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,23.753,19,8,54
16089,18.468,41.846,27.662,13.59,8.9169,22.99,37.94,32.811,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,0.0013051,29.921,19,9,54
16090,18.47,41.923,27.663,13.591,8.9183,22.99,37.939,32.811,0.15671,0.13572,0.15671,0.15671,0.15671,0.15671,0.15671,0.15671,29.504,19,10,54
16091,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,54
16092,47.802,37.3,26.93,25.088,25.001,25,25,25,0.13057,19.201,22.721,22.802,22.802,22.802,22.802,22.802,4.5458,20,2,54
16093,47.87,37.337,26.936,25.088,25.001,25,25,25,0.11836,19.258,22.789,22.871,22.871,22.871,22.871,22.871,3.9776,20,3,54
16094,47.946,37.377,26.943,25.089,25.001,25,25,25,0.17001,19.322,22.864,22.946,22.946,22.946,22.946,22.946,4.1078,20,4,54
16095,48.053,37.435,26.952,25.089,25.001,25,25,25,0.275,19.413,22.972,23.054,23.054,23.054,23.054,23.054,5.2991,20,5,54
16096,48.234,37.533,26.967,25.09,25.001,25,25,25,0.50402,19.57,23.156,23.239,23.239,23.239,23.239,23.239,7.9399,20,6,54
16097,48.265,37.549,26.97,25.09,25.001,25,25,25,0.45167,19.595,23.186,23.269,23.269,23.269,23.269,23.269,8.1972,20,7,54
16098,48.254,37.543,26.969,25.09,25.001,25,25,25,0.40938,19.585,23.174,23.257,23.257,23.257,23.257,23.257,8.2928,20,8,54
16099,48.267,37.551,26.97,25.09,25.001,25,25,25,0.37824,19.596,23.187,23.27,23.27,23.27,23.27,23.27,8.3205,20,9,54
16100,48.194,37.511,26.964,25.09,25.001,25,25,25,0.4219,19.535,23.114,23.197,23.197,23.197,23.197,23.197,9.6877,20,10,54
16101,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,54
16102,40.993,33.627,26.354,25.062,25.001,25,25,25,0.13823,13.467,15.936,15.993,15.993,15.993,15.993,15.993,4.1911,21,2,54
16103,40.992,22.212,25,25,25,25,25,25,0.13824,0.13824,11.48,11.48,11.48,11.48,11.48,11.48,7.719,21,3,54
16104,40.993,22.212,25,25,25,25,25,8.5391,0.13824,0.13824,13.349,13.349,13.349,13.349,13.349,0.13824,12.031,21,4,54
16105,40.993,22.212,25,25,25,25,12.08,8.5391,0.13824,0.13824,13.243,13.243,13.243,13.243,0.13824,0.13824,16.01,21,5,54
16106,40.992,22.212,25,25,25,16.997,12.08,8.5393,0.13824,0.13824,12.374,12.374,12.374,0.13824,0.13824,0.13824,19.673,21,6,54
16107,40.992,22.212,25,25,26.746,16.997,12.08,8.5395,0.13824,0.13824,11.318,11.318,0.13824,0.13824,0.13824,0.13824,23.072,21,7,54
16108,40.992,22.212,36.218,25,26.746,16.997,12.08,8.5395,0.13824,0.13824,0.13824,11.304,0.13824,0.13824,0.13824,0.13824,26.909,21,8,54
16109,40.992,22.212,36.218,31.753,26.746,16.997,12.08,8.5396,0.13824,0.13824,0.13824,0.13824,0.13824,0.13824,0.13824,0.13824,30.418,21,9,54
16110,41.069,22.212,36.218,31.753,26.746,16.997,12.08,8.5399,0.13264,0.15316,0.15316,0.15316,0.15316,0.15316,0.15316,0.15316,29.971,21,10,54
16111,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,22,1,54
16112,17.366,20.882,24.354,24.97,25,25,25,25,0.14211,6.4298,7.608,7.6353,7.6354,7.6354,7.6354,7.6354,3.4517,22,2,54
16113,17.366,20.882,24.354,24.971,25.036,25.8,30.095,34.446,0.14211,7.2329,8.5584,8.5891,8.5891,8.5584,7.2329,0.14211,7.1389,22,3,54
16114,17.365,25,25,25,25,25,5.731,34.447,0.14213,13.152,13.152,13.152,13.152,13.152,0.14213,0.14213,11.986,22,4,54
16115,17.365,28.967,25,25,25,25,5.7313,34.447,0.14213,0.14213,11.561,11.561,11.561,11.561,0.14213,0.14213,15.466,22,5,54
16116,17.365,28.967,39.975,25,25,25,5.7311,34.447,0.14213,0.14213,0.14213,12.32,12.32,12.32,0.14213,0.14213,19.651,22,6,54
16117,17.365,28.967,39.975,25,25,23.341,5.7314,34.446,0.14213,0.14213,0.14213,11.267,11.267,0.14213,0.14213,0.14213,23.045,22,7,54
16118,17.365,28.967,39.975,45.81,25,23.341,5.731,34.447,0.14213,0.14213,0.14213,0.14213,13.065,0.14213,0.14213,0.14213,27.922,22,8,54
16119,17.367,28.966,39.971,45.633,25,23.341,5.7367,34.444,0.348,0.348,0.348,0.3014,13.026,0.348,0.348,0.348,28.264,22,9,54
16120,17.367,28.966,39.972,45.703,25,23.341,5.7348,34.445,0.29687,0.29687,0.29687,0.24241,13.041,0.29687,0.29687,0.29687,28.174,22,10,54
16121,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,23,1,54
16122,25,25,25,24.999,24.93,23.459,15.181,6.7973,18.203,18.203,18.203,18.203,18.203,18.138,15.328,0.14248,4.3205,23,2,54
16123,42.411,34.392,26.474,25.066,24.931,23.459,15.181,6.7974,0.14248,14.999,17.748,17.812,17.812,17.748,14.999,0.14248,8.5976,23,3,54
16124,42.743,34.571,26.502,25.068,24.931,23.46,15.188,6.8096,0.5847,15.143,17.915,17.979,17.979,17.915,15.144,0.67508,9.6423,23,4,54
16125,42.752,34.575,26.503,25.068,24.931,23.459,15.185,6.8032,0.38992,15.142,17.916,17.981,17.981,17.916,15.143,0.47752,9.8323,23,5,54
16126,42.804,34.604,26.507,25.068,24.931,23.459,15.184,6.8016,0.32894,15.163,17.941,18.006,18.006,17.942,15.164,0.41605,9.8988,23,6,54
16127,42.811,34.607,26.508,25.068,24.931,23.459,15.183,6.8004,0.27952,15.165,17.944,18.009,18.009,17.944,15.166,0.36085,9.6367,23,7,54
16128,42.734,34.566,26.501,25.068,24.931,23.459,15.184,6.8017,0.31821,15.134,17.907,17.972,17.972,17.907,15.135,0.41661,10.495,23,8,54
16129,42.68,34.537,26.497,25.067,24.931,23.459,15.184,6.802,0.32633,15.111,17.88,17.945,17.945,17.88,15.112,0.43166,10.979,23,9,54
16130,42.655,34.523,26.495,25.067,24.931,23.459,15.184,6.8016,0.30928,15.101,17.868,17.932,17.932,17.868,15.101,0.41235,10.957,23,10,54
16131,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,24,1,54
16132,42.797,34.6,26.507,25.069,25.001,25,25,25,0.14253,14.986,17.733,17.797,17.797,17.797,17.797,17.797,4.298,24,2,54
