mu0,mu1,mu2,mu3,mu4,mu5,mu6,mu7,sigma0,sigma1,sigma2,sigma3,sigma4,sigma5,sigma6,sigma7,nlml,id
21.081,27.959,39.834,28.673,27.533,33.604,2.2938,8.2712,0.20448,12.432,0.20448,12.392,0.23611,0.23611,0.23611,0.23611,23.944,37
21.081,28.003,39.98,28.716,27.533,33.601,2.2982,8.2731,0.30253,12.455,0.28523,12.415,0.34931,0.34931,0.34931,0.34931,24.962,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
25.577,28.68,31.821,28.68,25.577,25.026,25,25,6.7985,5.7458,0.1423,5.7458,6.7985,6.8229,6.823,6.823,3.3392,37
38.035,37.303,31.824,26.102,23.614,23.74,24.454,24.852,3.6634,0.14228,0.14228,3.6634,7.5256,9.418,9.8879,9.9455,6.7974,37
42.271,37.305,31.823,26.218,20.89,16.195,12.41,9.7048,0.0011851,0.0011851,0.0011851,0.18735,0.71665,1.684,3.1128,4.9537,8.1599,37
42.452,37.302,31.835,26.456,21.545,17.413,14.27,12.207,0.27891,0.3045,0.31879,0.85617,1.9357,3.4458,5.3184,7.4588,8.816,37
42.492,37.302,31.832,26.427,21.412,17.067,13.591,11.101,0.2131,0.24822,0.25817,0.7132,1.6321,2.9405,4.6039,6.5641,8.4524,37
42.449,37.299,31.833,26.406,21.359,16.98,13.483,10.989,0.19794,0.23881,0.24765,0.69194,1.5921,2.8826,4.5331,6.486,8.1675,37
42.408,37.296,31.834,26.396,21.343,16.983,13.538,11.13,0.19599,0.24153,0.25024,0.70152,1.6174,2.9328,4.6152,6.6003,7.9997,37
42.449,37.299,31.834,26.416,21.392,17.055,13.619,11.199,0.20312,0.25259,0.26267,0.72579,1.6599,2.9905,4.6809,6.6676,8.0662,37
42.456,37.299,31.833,26.404,21.344,16.939,13.4,10.848,0.18555,0.234,0.24262,0.67819,1.5598,2.8253,4.4479,6.3748,7.3804,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
48.067,37.443,26.953,25.089,25.001,25,25,25,0.12924,19.424,22.985,23.068,23.068,23.068,23.068,23.068,4.5574,37
48.302,37.569,26.973,25.09,25.001,25,25,25,0.41023,19.626,23.222,23.306,23.306,23.306,23.306,23.306,5.2393,37
47.947,37.378,26.943,25.089,25.001,25,25,25,0.75367,19.337,22.877,22.959,22.96,22.96,22.96,22.96,7.0864,37
48.158,37.492,26.961,25.09,25.001,25,25,25,0.75871,19.515,23.088,23.171,23.171,23.171,23.171,23.171,8.3484,37
48.225,37.528,26.966,25.09,25.001,25,25,25,0.66304,19.568,23.151,23.234,23.234,23.234,23.234,23.234,9.0365,37
48.172,37.499,26.962,25.09,25.001,25,25,25,0.60182,19.521,23.097,23.18,23.18,23.18,23.18,23.18,9.6282,37
48.086,37.453,26.954,25.089,25.001,25,25,25,0.59616,19.449,23.011,23.094,23.094,23.094,23.094,23.094,10.541,37
48.017,37.415,26.949,25.089,25.001,25,25,25,0.58626,19.39,22.941,23.024,23.024,23.024,23.024,23.024,11.377,37
48.048,37.432,26.951,25.089,25.001,25,25,25,0.55387,19.415,22.972,23.055,23.055,23.055,23.055,23.055,11.859,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
40.57,33.398,26.318,25.06,25.001,25,25,25,0.13787,13.111,15.515,15.57,15.57,15.57,15.57,15.57,4.1643,37
40.8,33.522,26.338,25.061,25.001,25,25,25,0.40287,13.31,15.748,15.805,15.805,15.805,15.805,15.805,4.8328,37
40.81,33.528,26.338,25.061,25.001,25,25,25,0.26912,13.316,15.756,15.813,15.813,15.813,15.813,15.813,4.654,37
40.84,33.544,26.341,25.061,25.001,25,25,25,0.22279,13.34,15.785,15.842,15.842,15.842,15.842,15.842,4.2922,37
40.797,33.521,26.337,25.061,25.001,25,25,25,0.21708,13.304,15.742,15.798,15.798,15.798,15.798,15.798,4.1847,37
40.829,33.538,26.34,25.061,25.001,25,25,25,0.20944,13.331,15.774,15.83,15.831,15.831,15.831,15.831,3.9693,37
40.824,33.535,26.34,25.061,25.001,25,25,25,0.18987,13.326,15.768,15.825,15.825,15.825,15.825,15.825,3.2979,37
40.744,33.493,26.333,25.061,25.001,25,25,25,0.29496,13.261,15.69,15.747,15.747,15.747,15.747,15.747,6.189,37
40.734,33.487,26.332,25.061,25.001,25,25,25,0.27608,13.252,15.68,15.736,15.737,15.737,15.737,15.737,5.907,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
4.4856,13.934,23.263,24.921,24.999,25,25,25,0.14225,17.275,20.441,20.515,20.515,20.515,20.515,20.515,4.4401,37
4.4856,13.934,23.263,24.922,25.078,26.742,36.098,45.574,0.14225,17.3,20.471,20.544,20.544,20.471,17.3,0.14225,8.8831,37
4.4894,13.936,23.264,24.922,25.079,26.759,36.211,45.783,0.42294,17.391,20.577,20.651,20.651,20.577,17.39,0.36629,9.4518,37
4.4893,13.936,23.264,24.922,25.079,26.749,36.147,45.665,0.41704,17.341,20.518,20.592,20.592,20.518,17.34,0.34053,9.8326,37
4.4936,13.939,23.264,24.922,25.078,26.735,36.055,45.495,0.58769,17.271,20.434,20.508,20.508,20.434,17.27,0.46465,11.195,37
4.4919,13.938,23.264,24.922,25.078,26.739,36.081,45.542,0.52933,17.29,20.457,20.53,20.53,20.457,17.289,0.41005,11.432,37
4.4911,13.937,23.264,24.922,25.079,26.743,36.105,45.587,0.49758,17.308,20.479,20.552,20.552,20.479,17.307,0.38006,11.652,37
4.4906,13.937,23.264,24.922,25.079,26.746,36.124,45.622,0.47311,17.323,20.496,20.57,20.57,20.496,17.322,0.35766,11.802,37
4.4899,13.937,23.264,24.922,25.079,26.744,36.114,45.604,0.44423,17.315,20.487,20.561,20.561,20.487,17.314,0.33319,11.751,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
25,25,25,25.001,25.073,26.591,35.135,43.789,18.789,18.789,18.789,18.789,18.789,18.722,15.822,0.14241,4.3522,37
25,25,25,25.001,25.073,26.598,35.184,43.88,18.881,18.881,18.881,18.881,18.881,18.813,15.899,0.15797,4.0745,37
25,25,25,25.001,25.072,26.587,35.114,43.751,18.753,18.753,18.753,18.753,18.753,18.686,15.792,0.27771,4.8874,37
25,25,25,25.001,25.072,26.583,35.086,43.698,18.7,18.7,18.7,18.7,18.7,18.633,15.747,0.24935,4.796,37
25,25,25,25.001,25.072,26.582,35.077,43.682,18.684,18.684,18.684,18.684,18.684,18.617,15.733,0.21526,4.3188,37
25,25,25,25.001,25.072,26.58,35.066,43.662,18.663,18.663,18.663,18.663,18.662,18.596,15.715,0.19786,3.8497,37
25,25,25,25.001,25.072,26.583,35.087,43.7,18.701,18.701,18.701,18.701,18.701,18.634,15.747,0.20885,4.0366,37
25,25,25,25.001,25.072,26.582,35.077,43.682,18.683,18.683,18.683,18.683,18.683,18.616,15.732,0.1994,3.6196,37
25,25,25,25.001,25.072,26.578,35.054,43.64,18.641,18.641,18.641,18.641,18.641,18.574,15.697,0.22814,4.5504,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
25,25,25,25.001,25.08,26.755,36.181,45.729,20.729,20.729,20.729,20.729,20.729,20.655,17.455,0.1256,4.4505,37
25,25,25,25.001,25.08,26.755,36.182,45.73,20.731,20.731,20.731,20.731,20.731,20.657,17.457,0.001111,-0.78841,37
25,25,25,25.001,25.081,26.773,36.297,45.944,20.948,20.948,20.948,20.948,20.948,20.873,17.641,0.43196,5.8816,37
25,25,25,25.001,25.081,26.768,36.262,45.878,20.882,20.882,20.882,20.882,20.882,20.807,17.585,0.37229,6.1087,37
25,25,25,25.001,25.081,26.767,36.26,45.875,20.877,20.877,20.877,20.877,20.877,20.802,17.58,0.31607,5.9662,37
25,25,25,25.001,25.081,26.772,36.292,45.935,20.937,20.937,20.937,20.937,20.937,20.862,17.631,0.32064,6.3784,37
25,25,25,25.001,25.081,26.77,36.278,45.908,20.91,20.91,20.91,20.91,20.91,20.835,17.608,0.29929,6.3071,37
25,25,25,25.001,25.081,26.774,36.303,45.955,20.957,20.957,20.957,20.957,20.957,20.882,17.648,0.30811,6.7803,37
25,25,25,25.001,25.081,26.772,36.287,45.925,20.928,20.928,20.928,20.928,20.927,20.852,17.623,0.30112,6.8865,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
25,25,25,24.999,24.915,23.137,13.131,2.9971,22.003,22.003,22.003,22.003,22.003,21.924,18.528,0.12762,4.5101,37
40.022,33.103,26.272,25.057,24.916,23.137,13.132,2.9972,0.12762,15.863,18.771,18.839,18.839,18.771,15.863,0.12762,8.7097,37
40.024,33.104,26.272,25.057,24.916,23.137,13.131,2.9967,0.003434,15.864,18.772,18.84,18.84,18.772,15.864,0.0039653,4.5986,37
39.975,33.077,26.268,25.057,24.916,23.137,13.132,2.9972,0.099068,15.847,18.753,18.82,18.82,18.753,15.847,0.12133,7.1833,37
39.939,33.058,26.265,25.057,24.916,23.137,13.132,2.9974,0.11231,15.835,18.738,18.806,18.806,18.738,15.836,0.14206,6.7619,37
39.904,33.039,26.262,25.056,24.916,23.137,13.132,2.9976,0.12844,15.824,18.724,18.792,18.792,18.724,15.824,0.16581,6.6113,37
39.919,33.048,26.263,25.057,24.916,23.137,13.132,2.9975,0.12057,15.829,18.731,18.798,18.798,18.731,15.829,0.15786,5.7327,37
39.929,33.053,26.264,25.057,24.916,23.137,13.132,2.9974,0.11261,15.832,18.735,18.802,18.802,18.735,15.832,0.14897,4.6888,37
39.93,33.053,26.264,25.057,24.916,23.137,13.132,2.9973,0.10347,15.833,18.735,18.802,18.802,18.735,15.833,0.13796,3.3867,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
5.1443,14.29,23.319,24.923,24.999,25,25,25,0.14231,16.72,19.785,19.856,19.856,19.856,19.856,19.856,4.4075,37
5.1443,14.29,23.319,24.924,25.077,26.706,35.87,45.151,0.14231,16.845,19.933,20.004,20.004,19.933,16.845,0.14231,8.8298,37
5.145,14.29,23.319,24.924,25.077,26.715,35.929,45.262,0.22205,16.892,19.989,20.06,20.06,19.989,16.892,0.1923,8.7495,37
5.1489,14.292,23.319,24.924,25.077,26.701,35.835,45.087,0.45353,16.821,19.902,19.974,19.974,19.902,16.82,0.37033,9.9394,37
5.1519,14.294,23.32,24.924,25.077,26.714,35.918,45.241,0.57122,16.887,19.98,20.052,20.052,19.98,16.886,0.45163,11.065,37
5.1503,14.293,23.32,24.924,25.077,26.71,35.895,45.199,0.5126,16.869,19.958,20.03,20.03,19.958,16.868,0.39709,11.254,37
5.1491,14.292,23.319,24.924,25.077,26.709,35.888,45.185,0.46108,16.862,19.951,20.023,20.023,19.951,16.861,0.35218,11.219,37
5.1483,14.292,23.319,24.924,25.077,26.71,35.895,45.198,0.42374,16.867,19.958,20.029,20.029,19.957,16.867,0.32033,11.088,37
5.149,14.292,23.319,24.924,25.077,26.715,35.927,45.257,0.45636,16.892,19.987,20.059,20.059,19.987,16.892,0.3423,11.891,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
25,25,25,24.999,24.93,23.473,15.27,6.9618,18.039,18.039,18.039,18.039,18.039,17.974,15.19,0.1425,4.3115,37
25,25,25,24.999,24.93,23.465,15.22,6.8691,18.132,18.132,18.132,18.132,18.131,18.066,15.268,0.16041,4.0493,37
47.351,37.056,26.892,25.085,24.931,23.465,15.22,6.869,0.18523,17.137,20.278,20.351,20.351,20.278,17.137,0.16041,8.5969,37
47.252,37.003,26.884,25.085,24.931,23.465,15.22,6.8691,0.16635,17.091,20.224,20.297,20.297,20.224,17.091,0.16635,8.397,37
47.244,36.999,26.883,25.085,24.931,23.465,15.22,6.8689,0.12869,17.087,20.22,20.292,20.292,20.22,17.087,0.1365,7.4285,37
47.281,37.019,26.886,25.085,24.931,23.465,15.22,6.869,0.12924,17.104,20.24,20.313,20.313,20.24,17.104,0.14158,6.9453,37
47.313,37.036,26.889,25.085,24.931,23.465,15.22,6.869,0.13287,17.119,20.257,20.33,20.33,20.257,17.119,0.14855,6.5602,37
47.349,37.055,26.892,25.085,24.931,23.465,15.22,6.8691,0.14885,17.136,20.277,20.35,20.35,20.277,17.136,0.16877,6.7286,37
47.406,37.086,26.897,25.086,24.931,23.465,15.22,6.8694,0.20101,17.163,20.309,20.382,20.382,20.309,17.163,0.23028,8.421,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,37
6.501,15.021,23.434,24.928,24.999,25,25,25,0.14244,15.578,18.433,18.499,18.5,18.5,18.5,18.5,4.3367,37
6.5011,15.022,23.434,24.929,25.062,26.375,33.76,41.24,0.14244,14.657,17.344,17.406,17.406,17.344,14.657,0.14244,8.5516,37
6.5012,15.022,23.434,24.929,25.062,26.381,33.802,41.317,0.15421,14.688,17.38,17.443,17.443,17.38,14.688,0.13355,8.1052,37
6.51,15.026,23.435,24.929,25.061,26.362,33.68,41.091,0.55717,14.604,17.278,17.34,17.34,17.278,14.603,0.45498,10.068,37
6.5081,15.025,23.435,24.929,25.062,26.369,33.72,41.166,0.50016,14.632,17.311,17.374,17.374,17.311,14.631,0.39545,10.38,37
6.5135,15.028,23.435,24.929,25.061,26.356,33.637,41.012,0.65014,14.574,17.241,17.303,17.303,17.241,14.573,0.50368,11.912,37
6.5109,15.027,23.435,24.929,25.061,26.356,33.64,41.018,0.58183,14.576,17.244,17.306,17.306,17.244,14.574,0.44444,12.09,37
6.5118,15.027,23.435,24.929,25.061,26.363,33.683,41.097,0.60755,14.607,17.28,17.342,17.342,17.28,14.605,0.45934,12.962,37
6.5102,15.026,23.435,24.929,25.061,26.364,33.689,41.108,0.56407,14.61,17.285,17.347,17.347,17.285,14.609,0.4231,13.084,37
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
5.2831,14.365,23.331,24.924,24.999,25,25,25,0.14232,16.603,19.647,19.717,19.717,19.717,19.717,19.717,4.4004,38
5.2848,10.478,16.464,21.802,25.528,27.409,27.813,27.366,0.14228,0.14228,2.1194,5.6247,9.4863,12.791,15.086,16.39,7.3262,38
5.2826,10.48,16.629,23.036,28.988,33.879,37.314,39.155,0.010905,0.010905,0.010905,0.336,1.2496,2.8347,5.0174,7.5899,8.5831,38
5.2826,10.48,16.629,22.781,28.043,31.79,33.774,34.122,0.0022938,0.0022937,0.0022937,0.0022938,0.13912,0.62581,1.6369,3.2282,8.5888,38
5.2781,10.496,16.607,22.794,28.303,32.592,35.403,36.754,0.046397,0.044144,0.041415,0.044144,0.046397,0.23048,0.78238,1.8091,8.5366,38
5.2793,10.485,16.652,22.716,28.367,33.903,39.571,44.989,0.12319,0.11821,0.11086,0.11086,0.11821,0.12319,0.63294,2.0698,12.739,38
5.286,10.463,16.663,22.747,28.317,33.93,40.53,48.506,0.064415,0.062527,0.058867,0.057647,0.058867,0.062527,0.064415,0.46697,13.766,38
5.2826,10.48,16.629,22.781,28.306,33.925,40.534,45.902,0.0054382,0.0054374,0.0054344,0.0054304,0.0054304,0.0054344,0.0054374,0.0054382,17.009,38
5.2878,10.458,16.712,22.685,28.258,34.119,40.378,45.751,0.28442,0.26745,0.25202,0.25209,0.25213,0.25176,0.26717,0.24762,17.572,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
25,25,25,24.999,24.931,23.494,15.403,7.2081,17.792,17.792,17.792,17.792,17.792,17.729,14.982,0.14253,4.2977,38
44.505,35.521,26.651,25.074,24.932,23.494,15.403,7.2081,0.14253,15.72,18.602,18.668,18.668,18.602,15.72,0.14253,8.6916,38
44.505,39.712,34.5,29.002,23.37,17.759,12.322,7.2075,0.0020536,0.0020536,0.12694,0.30494,0.45472,0.49878,0.36674,0.0020536,11.063,38
44.452,39.712,34.514,29.006,23.352,17.722,12.287,7.2081,0.092864,0.10717,0.20825,0.38401,0.53637,0.57485,0.42338,0.10725,10.253,38
44.529,39.711,34.478,28.968,23.332,17.724,12.301,7.2094,0.16612,0.20295,0.31441,0.45729,0.57227,0.58624,0.4373,0.20352,10.588,38
44.631,39.71,34.422,28.895,23.269,17.687,12.29,7.2122,0.26266,0.32975,0.47674,0.61053,0.69016,0.6681,0.50815,0.33238,11.711,38
44.717,39.712,34.378,28.837,23.219,17.656,12.28,7.2137,0.30679,0.39148,0.55584,0.68799,0.75152,0.71138,0.54725,0.39619,12.518,38
44.724,39.662,34.301,28.755,23.149,17.608,12.255,7.2055,0.28289,0.30977,0.34347,0.3512,0.35317,0.35369,0.34344,0.36528,13.116,38
44.709,39.665,34.308,28.76,23.148,17.601,12.247,7.2052,0.25703,0.28751,0.31895,0.32369,0.32565,0.32864,0.31893,0.33625,12.78,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
43.271,34.856,26.547,25.071,25.001,25,25,25,0.14247,15.386,18.206,18.272,18.272,18.272,18.272,18.272,4.3243,38
43.271,34.856,26.547,25.07,24.925,23.328,14.346,5.2482,0.14247,16.021,18.958,19.026,19.026,18.958,16.021,0.14247,8.7295,38
43.272,37.916,32.483,27.004,21.509,16.031,10.6,5.2477,0.00020359,0.02966,0.024782,0.00020359,0.029767,0.049528,0.044437,0.0002036,11.782,38
43.167,37.856,32.458,27.004,21.525,16.051,10.616,5.2477,0.00017632,0.02966,0.024782,0.0002036,0.029767,0.049528,0.044437,0.00020359,532810,38
43.246,37.901,32.477,27.004,21.513,16.036,10.604,5.2479,0.00016623,0.02966,0.024782,0.0002036,0.029767,0.049528,0.044437,0.0002036,1438300,38
43.28,37.921,32.485,27.004,21.508,16.03,10.599,5.2475,0.00016096,0.02966,0.024782,0.0002036,0.029767,0.049528,0.044437,0.00020359,1776900,38
43.215,37.883,32.469,27.004,21.518,16.042,10.609,5.2476,0.00015771,0.02966,0.024782,0.00020359,0.029767,0.049528,0.044437,0.0002036,3830700,38
43.148,37.845,32.453,27.003,21.527,16.055,10.618,5.2482,0.0001555,0.02966,0.024782,0.0002036,0.029767,0.049528,0.044437,0.0002036,7080900,38
43.083,37.808,32.438,27.004,21.537,16.068,10.628,5.2481,0.0001539,0.02966,0.024782,0.0002036,0.029767,0.049528,0.044437,0.00020359,11331000,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
25,25,25,25.001,25.075,26.645,35.48,44.428,19.429,19.429,19.429,19.429,19.429,19.359,16.36,0.14235,4.3857,38
5.9064,14.701,23.384,24.927,25.074,26.645,35.48,44.428,0.14235,16.22,19.193,19.262,19.262,19.193,16.22,0.14235,8.7542,38
5.9059,11.011,16.407,22.003,27.704,33.408,39.016,44.429,0.00058527,0.048028,0.00058527,0.096909,0.19338,0.24013,0.18998,0.00058527,11.669,38
5.906,11.014,16.407,21.997,27.688,33.38,38.976,44.379,0.099436,0.099392,0.099419,0.14725,0.22262,0.25957,0.20837,0.086131,10.778,38
5.9065,11.016,16.408,21.992,27.672,33.349,38.923,44.296,0.2117,0.19212,0.21153,0.25677,0.31005,0.32705,0.26692,0.17301,11.258,38
5.9093,11.013,16.41,22.002,27.681,33.341,38.871,44.168,0.39658,0.35313,0.39561,0.45676,0.50049,0.49193,0.40571,0.31444,12.824,38
5.8972,10.979,16.436,22.126,27.899,33.598,39.072,44.177,0.36273,0.32818,0.35294,0.37678,0.39179,0.38197,0.32806,0.28815,12.935,38
5.8975,10.978,16.433,22.123,27.896,33.598,39.077,44.19,0.32576,0.29547,0.31756,0.3381,0.35265,0.34594,0.29669,0.25383,12.585,38
5.898,10.975,16.43,22.123,27.9,33.604,39.081,44.187,0.2965,0.26969,0.28966,0.30758,0.32185,0.31766,0.27223,0.22786,12.087,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
39.66,32.908,26.241,25.057,25.001,25,25,25,0.13646,12.345,14.608,14.66,14.66,14.66,14.66,14.66,4.1041,38
39.66,32.908,26.241,25.056,24.921,23.263,13.935,4.4859,0.13646,15.013,17.765,17.829,17.829,17.765,15.013,0.13646,8.5996,38
39.66,27.336,24.934,24.529,24.925,24.986,21.731,4.4862,0.13646,14.374,14.374,0.13646,14.374,14.56,14.374,0.13646,12.292,38
39.618,34.782,29.848,24.839,19.782,14.701,9.6218,4.5708,0.62404,0.54839,0.5361,0.54232,0.54232,0.5361,0.54839,0.62404,12.696,38
39.923,34.961,29.936,24.867,19.775,14.68,9.6017,4.562,0.53705,0.50597,0.51782,0.53236,0.53353,0.52695,0.53956,0.61433,13.636,38
39.913,34.94,29.918,24.861,19.782,14.695,9.6148,4.5557,0.4162,0.4045,0.42168,0.43629,0.43755,0.43172,0.44196,0.50388,13.83,38
39.859,34.902,29.896,24.853,19.785,14.705,9.624,4.5549,0.36602,0.36226,0.38146,0.39597,0.39721,0.39165,0.40086,0.45741,13.977,38
39.891,34.918,29.902,24.855,19.786,14.706,9.6246,4.5521,0.32869,0.32914,0.34866,0.36262,0.36385,0.35867,0.3671,0.41902,13.954,38
39.933,34.942,29.914,24.859,19.786,14.704,9.6222,4.5501,0.31264,0.31563,0.33566,0.34952,0.35079,0.3458,0.35397,0.40401,14.046,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
25,25,25,25.001,25.08,26.757,36.195,45.754,20.755,20.755,20.755,20.755,20.754,20.68,17.476,0.12564,4.4517,38
25,25,25,25.001,25.081,26.767,36.259,45.874,20.875,20.875,20.875,20.875,20.875,20.8,17.578,0.20757,4.4479,38
25,25,25,25.001,25.08,26.763,36.232,45.823,20.823,20.823,20.823,20.823,20.823,20.749,17.534,0.17238,4.0384,38
25,25,25,25.001,25.08,26.75,36.148,45.668,20.671,20.671,20.671,20.671,20.671,20.597,17.407,0.36985,6.0789,38
25,25,25,25.001,25.08,26.742,36.101,45.579,20.583,20.583,20.583,20.583,20.583,20.509,17.333,0.38194,6.7092,38
25,25,25,25.001,25.079,26.741,36.092,45.563,20.566,20.566,20.566,20.566,20.566,20.492,17.318,0.33972,6.6495,38
25,25,25,25.001,25.079,26.739,36.08,45.541,20.543,20.543,20.543,20.543,20.543,20.469,17.299,0.31344,6.5664,38
25,25,25,25.001,25.079,26.735,36.052,45.488,20.491,20.491,20.491,20.491,20.491,20.418,17.255,0.32771,7.1895,38
25,25,25,25.001,25.079,26.737,36.07,45.523,20.526,20.526,20.526,20.526,20.526,20.452,17.285,0.32384,7.4491,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
43.162,34.797,26.538,25.07,25.001,25,25,25,0.14248,15.294,18.097,18.162,18.163,18.163,18.163,18.163,4.3183,38
43.162,34.797,26.538,25.069,24.916,23.133,13.105,2.9476,0.14248,17.011,20.129,20.201,20.201,20.129,17.011,0.14248,8.8494,38
43.453,34.954,26.562,25.07,24.916,23.134,13.109,2.9563,0.51021,17.126,20.262,20.335,20.335,20.262,17.126,0.5891,9.7524,38
43.683,35.078,26.582,25.071,24.916,23.134,13.111,2.96,0.57195,17.215,20.367,20.441,20.441,20.367,17.216,0.7004,10.855,38
43.676,35.074,26.581,25.071,24.916,23.134,13.109,2.9557,0.45261,17.21,20.363,20.436,20.436,20.363,17.211,0.57246,11.109,38
43.621,35.044,26.576,25.071,24.916,23.134,13.108,2.9544,0.40776,17.188,20.337,20.411,20.411,20.337,17.189,0.52637,11.397,38
43.601,35.034,26.575,25.071,24.916,23.134,13.108,2.9531,0.36354,17.18,20.328,20.401,20.401,20.328,17.181,0.47595,11.415,38
43.601,35.034,26.575,25.071,24.916,23.133,13.107,2.9521,0.32846,17.18,20.328,20.401,20.401,20.328,17.18,0.43448,11.275,38
43.612,35.04,26.576,25.071,24.916,23.133,13.107,2.9514,0.30346,17.184,20.333,20.406,20.406,20.333,17.184,0.40459,11.082,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
7.7086,15.673,23.536,24.933,24.999,25,25,25,0.13919,14.561,17.23,17.292,17.292,17.292,17.292,17.292,4.2692,38
7.7086,15.673,23.536,24.934,25.074,26.64,35.447,44.367,0.13919,15.459,18.293,18.359,18.359,18.293,15.459,0.13919,8.6581,38
7.7102,15.674,23.536,24.934,25.073,26.627,35.369,44.224,0.28568,15.397,18.219,18.284,18.284,18.219,15.397,0.24741,8.816,38
7.7091,15.673,23.536,24.934,25.073,26.627,35.366,44.218,0.20262,15.394,18.215,18.281,18.281,18.215,15.393,0.16544,8.1508,38
7.7108,15.674,23.536,24.934,25.074,26.635,35.419,44.316,0.32406,15.438,18.267,18.333,18.333,18.267,15.438,0.2562,9.1851,38
7.7132,15.675,23.537,24.934,25.073,26.626,35.36,44.206,0.44621,15.391,18.21,18.276,18.276,18.21,15.39,0.34566,10.516,38
7.7124,15.675,23.536,24.934,25.073,26.624,35.345,44.178,0.41103,15.378,18.195,18.261,18.261,18.195,15.377,0.31395,10.46,38
7.7117,15.675,23.536,24.934,25.073,26.623,35.342,44.174,0.37562,15.376,18.193,18.258,18.258,18.193,15.375,0.28396,10.179,38
7.7138,15.676,23.537,24.934,25.073,26.617,35.3,44.095,0.46931,15.342,18.152,18.217,18.217,18.152,15.341,0.35201,11.894,38
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,38
6.8497,15.21,23.463,24.93,24.999,25,25,25,0.14248,15.284,18.086,18.151,18.151,18.151,18.151,18.151,4.3177,38
6.8498,15.21,23.463,24.931,25.063,26.399,33.914,41.526,0.14248,14.616,17.296,17.358,17.358,17.296,14.616,0.14248,8.546,38
6.8493,15.209,23.463,24.931,25.063,26.402,33.933,41.561,0.067891,14.63,17.312,17.374,17.374,17.312,14.63,0.058795,7.2769,38
6.8494,11.642,16.652,21.783,26.938,32.016,36.92,41.561,0.067785,0.24759,0.33347,0.31083,0.22449,0.12575,0.067748,0.058696,9.5647,38
6.8493,11.645,16.656,21.788,26.941,32.018,36.921,41.559,0.048147,0.24008,0.32378,0.29801,0.208,0.10496,0.048134,0.039311,7.4625,38
6.8504,11.589,16.591,21.743,26.927,32.025,36.92,41.505,0.15916,0.33493,0.44706,0.43628,0.35005,0.24326,0.15877,0.12581,9.243,38
6.8505,11.602,16.602,21.745,26.92,32.014,36.92,41.534,0.16612,0.32489,0.43192,0.42532,0.34794,0.24906,0.16564,0.12866,8.762,38
